rho,momentum,energy
0.504404,0.425068,1.16857
0.504404,0.425068,1.16857
0.504404,0.425068,1.16857
0.504403,0.425068,1.16857
0.504403,0.425068,1.16857
0.504403,0.425068,1.16857
0.504403,0.425067,1.16857
0.504403,0.425067,1.16857
0.504403,0.425067,1.16857
0.504403,0.425067,1.16857
0.504403,0.425067,1.16857
0.504403,0.425067,1.16857
0.504403,0.425067,1.16857
0.504403,0.425067,1.16857
0.504403,0.425067,1.16857
0.504403,0.425067,1.16857
0.504403,0.425067,1.16857
0.504403,0.425067,1.16857
0.504403,0.425067,1.16857
0.504403,0.425067,1.16857
0.504403,0.425067,1.16857
0.504403,0.425067,1.16857
0.504403,0.425067,1.16857
0.504403,0.425067,1.16857
0.504403,0.425067,1.16857
0.504403,0.425067,1.16857
0.504403,0.425067,1.16857
0.504403,0.425067,1.16857
0.504402,0.425067,1.16857
0.504402,0.425067,1.16857
0.504402,0.425067,1.16857
0.504402,0.425067,1.16857
0.504402,0.425067,1.16857
0.504402,0.425067,1.16857
0.504402,0.425067,1.16857
0.504402,0.425067,1.16857
0.504402,0.425066,1.16857
0.504402,0.425066,1.16857
0.504402,0.425066,1.16857
0.504402,0.425066,1.16857
0.504402,0.425066,1.16857
0.504402,0.425066,1.16857
0.504402,0.425066,1.16857
0.504402,0.425066,1.16857
0.504402,0.425066,1.16857
0.504402,0.425066,1.16857
0.504402,0.425066,1.16857
0.504402,0.425066,1.16857
0.504402,0.425066,1.16857
0.504402,0.425066,1.16857
0.504402,0.425066,1.16857
0.504402,0.425066,1.16857
0.504402,0.425066,1.16857
0.504401,0.425066,1.16857
0.504401,0.425066,1.16857
0.504401,0.425066,1.16857
0.504401,0.425066,1.16857
0.504401,0.425066,1.16856
0.504401,0.425066,1.16856
0.504401,0.425066,1.16856
0.504401,0.425066,1.16856
0.504401,0.425066,1.16856
0.504401,0.425066,1.16856
0.504401,0.425066,1.16856
0.504401,0.425066,1.16856
0.504401,0.425065,1.16856
0.504401,0.425065,1.16856
0.504401,0.425065,1.16856
0.504401,0.425065,1.16856
0.504401,0.425065,1.16856
0.504401,0.425065,1.16856
0.504401,0.425065,1.16856
0.504401,0.425065,1.16856
0.504401,0.425065,1.16856
0.504401,0.425065,1.16856
0.504401,0.425065,1.16856
0.5044,0.425065,1.16856
0.5044,0.425065,1.16856
0.5044,0.425065,1.16856
0.5044,0.425065,1.16856
0.5044,0.425065,1.16856
0.5044,0.425065,1.16856
0.5044,0.425065,1.16856
0.5044,0.425065,1.16856
0.5044,0.425065,1.16856
0.5044,0.425065,1.16856
0.5044,0.425065,1.16856
0.5044,0.425065,1.16856
0.5044,0.425065,1.16856
0.5044,0.425065,1.16856
0.5044,0.425065,1.16856
0.5044,0.425065,1.16856
0.5044,0.425065,1.16856
0.5044,0.425064,1.16856
0.5044,0.425064,1.16856
0.5044,0.425064,1.16856
0.5044,0.425064,1.16856
0.5044,0.425064,1.16856
0.5044,0.425064,1.16856
0.504399,0.425064,1.16856
0.504399,0.425064,1.16856
0.504399,0.425064,1.16856
0.504399,0.425064,1.16856
0.504399,0.425064,1.16856
0.504399,0.425064,1.16856
0.504399,0.425064,1.16856
0.504399,0.425064,1.16856
0.504399,0.425064,1.16856
0.504399,0.425064,1.16856
0.504399,0.425064,1.16856
0.504399,0.425064,1.16856
0.504399,0.425064,1.16856
0.504399,0.425064,1.16856
0.504399,0.425064,1.16856
0.504399,0.425064,1.16856
0.504399,0.425064,1.16856
0.504399,0.425064,1.16856
0.504399,0.425064,1.16856
0.504399,0.425064,1.16856
0.504399,0.425064,1.16856
0.504399,0.425063,1.16856
0.504399,0.425063,1.16856
0.504398,0.425063,1.16856
0.504398,0.425063,1.16856
0.504398,0.425063,1.16856
0.504398,0.425063,1.16856
0.504398,0.425063,1.16856
0.504398,0.425063,1.16856
0.504398,0.425063,1.16856
0.504398,0.425063,1.16856
0.504398,0.425063,1.16856
0.504398,0.425063,1.16856
0.504398,0.425063,1.16856
0.504398,0.425063,1.16856
0.504398,0.425063,1.16856
0.504398,0.425063,1.16856
0.504398,0.425063,1.16856
0.504398,0.425063,1.16856
0.504398,0.425063,1.16856
0.504398,0.425063,1.16856
0.504398,0.425063,1.16856
0.504398,0.425063,1.16856
0.504398,0.425063,1.16856
0.504397,0.425063,1.16856
0.504397,0.425063,1.16856
0.504397,0.425063,1.16856
0.504397,0.425063,1.16856
0.504397,0.425062,1.16856
0.504397,0.425062,1.16856
0.504397,0.425062,1.16856
0.504397,0.425062,1.16856
0.504397,0.425062,1.16856
0.504397,0.425062,1.16856
0.504397,0.425062,1.16856
0.504397,0.425062,1.16856
0.504397,0.425062,1.16856
0.504397,0.425062,1.16856
0.504397,0.425062,1.16856
0.504397,0.425062,1.16856
0.504397,0.425062,1.16856
0.504397,0.425062,1.16856
0.504397,0.425062,1.16856
0.504397,0.425062,1.16856
0.504397,0.425062,1.16856
0.504396,0.425062,1.16856
0.504396,0.425062,1.16856
0.504396,0.425062,1.16856
0.504396,0.425062,1.16856
0.504396,0.425062,1.16856
0.504396,0.425062,1.16856
0.504396,0.425062,1.16856
0.504396,0.425062,1.16856
0.504396,0.425062,1.16856
0.504396,0.425061,1.16856
0.504396,0.425061,1.16856
0.504396,0.425061,1.16856
0.504396,0.425061,1.16856
0.504396,0.425061,1.16856
0.504396,0.425061,1.16856
0.504396,0.425061,1.16856
0.504396,0.425061,1.16856
0.504396,0.425061,1.16856
0.504396,0.425061,1.16856
0.504396,0.425061,1.16856
0.504396,0.425061,1.16856
0.504395,0.425061,1.16856
0.504395,0.425061,1.16856
0.504395,0.425061,1.16856
0.504395,0.425061,1.16856
0.504395,0.425061,1.16856
0.504395,0.425061,1.16856
0.504395,0.425061,1.16856
0.504395,0.425061,1.16856
0.504395,0.425061,1.16856
0.504395,0.425061,1.16856
0.504395,0.425061,1.16856
0.504395,0.425061,1.16856
0.504395,0.42506,1.16856
0.504395,0.42506,1.16856
0.504395,0.42506,1.16856
0.504395,0.42506,1.16856
0.504395,0.42506,1.16856
0.504395,0.42506,1.16856
0.504395,0.42506,1.16856
0.504395,0.42506,1.16856
0.504394,0.42506,1.16856
0.504394,0.42506,1.16856
0.504394,0.42506,1.16856
0.504394,0.42506,1.16856
0.504394,0.42506,1.16856
0.504394,0.42506,1.16856
0.504394,0.42506,1.16856
0.504394,0.42506,1.16856
0.504394,0.42506,1.16856
0.504394,0.42506,1.16856
0.504394,0.42506,1.16856
0.504394,0.42506,1.16856
0.504394,0.42506,1.16856
0.504394,0.42506,1.16856
0.504394,0.42506,1.16856
0.504394,0.42506,1.16856
0.504394,0.425059,1.16856
0.504394,0.425059,1.16856
0.504394,0.425059,1.16856
0.504393,0.425059,1.16856
0.504393,0.425059,1.16856
0.504393,0.425059,1.16856
0.504393,0.425059,1.16856
0.504393,0.425059,1.16856
0.504393,0.425059,1.16856
0.504393,0.425059,1.16856
0.504393,0.425059,1.16856
0.504393,0.425059,1.16856
0.504393,0.425059,1.16856
0.504393,0.425059,1.16856
0.504393,0.425059,1.16856
0.504393,0.425059,1.16856
0.504393,0.425059,1.16856
0.504393,0.425059,1.16856
0.504393,0.425059,1.16856
0.504393,0.425059,1.16856
0.504393,0.425059,1.16856
0.504393,0.425059,1.16856
0.504392,0.425059,1.16856
0.504392,0.425059,1.16856
0.504392,0.425058,1.16856
0.504392,0.425058,1.16856
0.504392,0.425058,1.16856
0.504392,0.425058,1.16856
0.504392,0.425058,1.16856
0.504392,0.425058,1.16856
0.504392,0.425058,1.16856
0.504392,0.425058,1.16856
0.504392,0.425058,1.16856
0.504392,0.425058,1.16856
0.504392,0.425058,1.16856
0.504392,0.425058,1.16856
0.504392,0.425058,1.16856
0.504392,0.425058,1.16856
0.504392,0.425058,1.16856
0.504392,0.425058,1.16856
0.504392,0.425058,1.16856
0.504391,0.425058,1.16856
0.504391,0.425058,1.16856
0.504391,0.425058,1.16856
0.504391,0.425058,1.16856
0.504391,0.425058,1.16856
0.504391,0.425058,1.16856
0.504391,0.425057,1.16856
0.504391,0.425057,1.16856
0.504391,0.425057,1.16856
0.504391,0.425057,1.16856
0.504391,0.425057,1.16856
0.504391,0.425057,1.16856
0.504391,0.425057,1.16856
0.504391,0.425057,1.16856
0.504391,0.425057,1.16856
0.504391,0.425057,1.16856
0.504391,0.425057,1.16856
0.504391,0.425057,1.16856
0.50439,0.425057,1.16856
0.50439,0.425057,1.16856
0.50439,0.425057,1.16856
0.50439,0.425057,1.16856
0.50439,0.425057,1.16856
0.50439,0.425057,1.16856
0.50439,0.425057,1.16856
0.50439,0.425057,1.16856
0.50439,0.425057,1.16856
0.50439,0.425057,1.16856
0.50439,0.425056,1.16856
0.50439,0.425056,1.16856
0.50439,0.425056,1.16856
0.50439,0.425056,1.16856
0.50439,0.425056,1.16856
0.50439,0.425056,1.16856
0.50439,0.425056,1.16856
0.504389,0.425056,1.16856
0.504389,0.425056,1.16856
0.504389,0.425056,1.16856
0.504389,0.425056,1.16856
0.504389,0.425056,1.16856
0.504389,0.425056,1.16856
0.504389,0.425056,1.16856
0.504389,0.425056,1.16856
0.504389,0.425056,1.16856
0.504389,0.425056,1.16856
0.504389,0.425056,1.16856
0.504389,0.425056,1.16856
0.504389,0.425056,1.16856
0.504389,0.425056,1.16856
0.504389,0.425055,1.16856
0.504389,0.425055,1.16856
0.504389,0.425055,1.16856
0.504389,0.425055,1.16856
0.504388,0.425055,1.16856
0.504388,0.425055,1.16856
0.504388,0.425055,1.16856
0.504388,0.425055,1.16856
0.504388,0.425055,1.16856
0.504388,0.425055,1.16856
0.504388,0.425055,1.16856
0.504388,0.425055,1.16856
0.504388,0.425055,1.16856
0.504388,0.425055,1.16856
0.504388,0.425055,1.16856
0.504388,0.425055,1.16856
0.504388,0.425055,1.16856
0.504388,0.425055,1.16856
0.504388,0.425055,1.16856
0.504388,0.425055,1.16856
0.504387,0.425055,1.16855
0.504387,0.425054,1.16855
0.504387,0.425054,1.16855
0.504387,0.425054,1.16855
0.504387,0.425054,1.16855
0.504387,0.425054,1.16855
0.504387,0.425054,1.16855
0.504387,0.425054,1.16855
0.504387,0.425054,1.16855
0.504387,0.425054,1.16855
0.504387,0.425054,1.16855
0.504387,0.425054,1.16855
0.504387,0.425054,1.16855
0.504387,0.425054,1.16855
0.504387,0.425054,1.16855
0.504387,0.425054,1.16855
0.504387,0.425054,1.16855
0.504386,0.425054,1.16855
0.504386,0.425054,1.16855
0.504386,0.425054,1.16855
0.504386,0.425054,1.16855
0.504386,0.425053,1.16855
0.504386,0.425053,1.16855
0.504386,0.425053,1.16855
0.504386,0.425053,1.16855
0.504386,0.425053,1.16855
0.504386,0.425053,1.16855
0.504386,0.425053,1.16855
0.504386,0.425053,1.16855
0.504386,0.425053,1.16855
0.504386,0.425053,1.16855
0.504386,0.425053,1.16855
0.504386,0.425053,1.16855
0.504385,0.425053,1.16855
0.504385,0.425053,1.16855
0.504385,0.425053,1.16855
0.504385,0.425053,1.16855
0.504385,0.425053,1.16855
0.504385,0.425053,1.16855
0.504385,0.425053,1.16855
0.504385,0.425053,1.16855
0.504385,0.425052,1.16855
0.504385,0.425052,1.16855
0.504385,0.425052,1.16855
0.504385,0.425052,1.16855
0.504385,0.425052,1.16855
0.504385,0.425052,1.16855
0.504385,0.425052,1.16855
0.504384,0.425052,1.16855
0.504384,0.425052,1.16855
0.504384,0.425052,1.16855
0.504384,0.425052,1.16855
0.504384,0.425052,1.16855
0.504384,0.425052,1.16855
0.504384,0.425052,1.16855
0.504384,0.425052,1.16855
0.504384,0.425052,1.16855
0.504384,0.425052,1.16855
0.504384,0.425052,1.16855
0.504384,0.425052,1.16855
0.504384,0.425051,1.16855
0.504384,0.425051,1.16855
0.504384,0.425051,1.16855
0.504383,0.425051,1.16855
0.504383,0.425051,1.16855
0.504383,0.425051,1.16855
0.504383,0.425051,1.16855
0.504383,0.425051,1.16855
0.504383,0.425051,1.16855
0.504383,0.425051,1.16855
0.504383,0.425051,1.16855
0.504383,0.425051,1.16855
0.504383,0.425051,1.16855
0.504383,0.425051,1.16855
0.504383,0.425051,1.16855
0.504383,0.425051,1.16855
0.504383,0.425051,1.16855
0.504383,0.425051,1.16855
0.504382,0.42505,1.16855
0.504382,0.42505,1.16855
0.504382,0.42505,1.16855
0.504382,0.42505,1.16855
0.504382,0.42505,1.16855
0.504382,0.42505,1.16855
0.504382,0.42505,1.16855
0.504382,0.42505,1.16855
0.504382,0.42505,1.16855
0.504382,0.42505,1.16855
0.504382,0.42505,1.16855
0.504382,0.42505,1.16855
0.504382,0.42505,1.16855
0.504382,0.42505,1.16855
0.504382,0.42505,1.16855
0.504381,0.42505,1.16855
0.504381,0.42505,1.16855
0.504381,0.42505,1.16855
0.504381,0.425049,1.16855
0.504381,0.425049,1.16855
0.504381,0.425049,1.16855
0.504381,0.425049,1.16855
0.504381,0.425049,1.16855
0.504381,0.425049,1.16855
0.504381,0.425049,1.16855
0.504381,0.425049,1.16855
0.504381,0.425049,1.16855
0.504381,0.425049,1.16855
0.504381,0.425049,1.16855
0.50438,0.425049,1.16855
0.50438,0.425049,1.16855
0.50438,0.425049,1.16855
0.50438,0.425049,1.16855
0.50438,0.425049,1.16855
0.50438,0.425049,1.16855
0.50438,0.425049,1.16855
0.50438,0.425048,1.16855
0.50438,0.425048,1.16855
0.50438,0.425048,1.16855
0.50438,0.425048,1.16855
0.50438,0.425048,1.16855
0.50438,0.425048,1.16855
0.50438,0.425048,1.16855
0.504379,0.425048,1.16855
0.504379,0.425048,1.16855
0.504379,0.425048,1.16855
0.504379,0.425048,1.16855
0.504379,0.425048,1.16855
0.504379,0.425048,1.16855
0.504379,0.425048,1.16855
0.504379,0.425048,1.16855
0.504379,0.425048,1.16855
0.504379,0.425048,1.16855
0.504379,0.425047,1.16855
0.504379,0.425047,1.16855
0.504379,0.425047,1.16855
0.504379,0.425047,1.16855
0.504378,0.425047,1.16855
0.504378,0.425047,1.16855
0.504378,0.425047,1.16855
0.504378,0.425047,1.16855
0.504378,0.425047,1.16855
0.504378,0.425047,1.16855
0.504378,0.425047,1.16855
0.504378,0.425047,1.16855
0.504378,0.425047,1.16855
0.504378,0.425047,1.16855
0.504378,0.425047,1.16855
0.504378,0.425047,1.16855
0.504378,0.425047,1.16855
0.504377,0.425046,1.16855
0.504377,0.425046,1.16855
0.504377,0.425046,1.16855
0.504377,0.425046,1.16855
0.504377,0.425046,1.16855
0.504377,0.425046,1.16855
0.504377,0.425046,1.16855
0.504377,0.425046,1.16855
0.504377,0.425046,1.16855
0.504377,0.425046,1.16855
0.504377,0.425046,1.16855
0.504377,0.425046,1.16855
0.504377,0.425046,1.16855
0.504377,0.425046,1.16855
0.504376,0.425046,1.16855
0.504376,0.425046,1.16855
0.504376,0.425045,1.16855
0.504376,0.425045,1.16855
0.504376,0.425045,1.16855
0.504376,0.425045,1.16855
0.504376,0.425045,1.16855
0.504376,0.425045,1.16855
0.504376,0.425045,1.16855
0.504376,0.425045,1.16855
0.504376,0.425045,1.16855
0.504376,0.425045,1.16855
0.504375,0.425045,1.16855
0.504375,0.425045,1.16855
0.504375,0.425045,1.16855
0.504375,0.425045,1.16855
0.504375,0.425045,1.16855
0.504375,0.425045,1.16855
0.504375,0.425044,1.16855
0.504375,0.425044,1.16855
0.504375,0.425044,1.16855
0.504375,0.425044,1.16854
0.504375,0.425044,1.16854
0.504375,0.425044,1.16854
0.504375,0.425044,1.16854
0.504374,0.425044,1.16854
0.504374,0.425044,1.16854
0.504374,0.425044,1.16854
0.504374,0.425044,1.16854
0.504374,0.425044,1.16854
0.504374,0.425044,1.16854
0.504374,0.425044,1.16854
0.504374,0.425044,1.16854
0.504374,0.425044,1.16854
0.504374,0.425043,1.16854
0.504374,0.425043,1.16854
0.504374,0.425043,1.16854
0.504373,0.425043,1.16854
0.504373,0.425043,1.16854
0.504373,0.425043,1.16854
0.504373,0.425043,1.16854
0.504373,0.425043,1.16854
0.504373,0.425043,1.16854
0.504373,0.425043,1.16854
0.504373,0.425043,1.16854
0.504373,0.425043,1.16854
0.504373,0.425043,1.16854
0.504373,0.425043,1.16854
0.504373,0.425043,1.16854
0.504373,0.425042,1.16854
0.504372,0.425042,1.16854
0.504372,0.425042,1.16854
0.504372,0.425042,1.16854
0.504372,0.425042,1.16854
0.504372,0.425042,1.16854
0.504372,0.425042,1.16854
0.504372,0.425042,1.16854
0.504372,0.425042,1.16854
0.504372,0.425042,1.16854
0.504372,0.425042,1.16854
0.504372,0.425042,1.16854
0.504371,0.425042,1.16854
0.504371,0.425042,1.16854
0.504371,0.425042,1.16854
0.504371,0.425041,1.16854
0.504371,0.425041,1.16854
0.504371,0.425041,1.16854
0.504371,0.425041,1.16854
0.504371,0.425041,1.16854
0.504371,0.425041,1.16854
0.504371,0.425041,1.16854
0.504371,0.425041,1.16854
0.504371,0.425041,1.16854
0.50437,0.425041,1.16854
0.50437,0.425041,1.16854
0.50437,0.425041,1.16854
0.50437,0.425041,1.16854
0.50437,0.425041,1.16854
0.50437,0.42504,1.16854
0.50437,0.42504,1.16854
0.50437,0.42504,1.16854
0.50437,0.42504,1.16854
0.50437,0.42504,1.16854
0.50437,0.42504,1.16854
0.50437,0.42504,1.16854
0.504369,0.42504,1.16854
0.504369,0.42504,1.16854
0.504369,0.42504,1.16854
0.504369,0.42504,1.16854
0.504369,0.42504,1.16854
0.504369,0.42504,1.16854
0.504369,0.42504,1.16854
0.504369,0.425039,1.16854
0.504369,0.425039,1.16854
0.504369,0.425039,1.16854
0.504369,0.425039,1.16854
0.504368,0.425039,1.16854
0.504368,0.425039,1.16854
0.504368,0.425039,1.16854
0.504368,0.425039,1.16854
0.504368,0.425039,1.16854
0.504368,0.425039,1.16854
0.504368,0.425039,1.16854
0.504368,0.425039,1.16854
0.504368,0.425039,1.16854
0.504368,0.425039,1.16854
0.504368,0.425038,1.16854
0.504367,0.425038,1.16854
0.504367,0.425038,1.16854
0.504367,0.425038,1.16854
0.504367,0.425038,1.16854
0.504367,0.425038,1.16854
0.504367,0.425038,1.16854
0.504367,0.425038,1.16854
0.504367,0.425038,1.16854
0.504367,0.425038,1.16854
0.504367,0.425038,1.16854
0.504367,0.425038,1.16854
0.504366,0.425038,1.16854
0.504366,0.425038,1.16854
0.504366,0.425037,1.16854
0.504366,0.425037,1.16854
0.504366,0.425037,1.16854
0.504366,0.425037,1.16854
0.504366,0.425037,1.16854
0.504366,0.425037,1.16854
0.504366,0.425037,1.16854
0.504366,0.425037,1.16854
0.504365,0.425037,1.16854
0.504365,0.425037,1.16854
0.504365,0.425037,1.16854
0.504365,0.425037,1.16854
0.504365,0.425037,1.16854
0.504365,0.425036,1.16854
0.504365,0.425036,1.16854
0.504365,0.425036,1.16854
0.504365,0.425036,1.16854
0.504365,0.425036,1.16854
0.504365,0.425036,1.16854
0.504364,0.425036,1.16854
0.504364,0.425036,1.16854
0.504364,0.425036,1.16854
0.504364,0.425036,1.16854
0.504364,0.425036,1.16854
0.504364,0.425036,1.16854
0.504364,0.425036,1.16854
0.504364,0.425035,1.16854
0.504364,0.425035,1.16854
0.504364,0.425035,1.16854
0.504363,0.425035,1.16854
0.504363,0.425035,1.16854
0.504363,0.425035,1.16854
0.504363,0.425035,1.16854
0.504363,0.425035,1.16854
0.504363,0.425035,1.16854
0.504363,0.425035,1.16854
0.504363,0.425035,1.16854
0.504363,0.425035,1.16853
0.504363,0.425034,1.16853
0.504362,0.425034,1.16853
0.504362,0.425034,1.16853
0.504362,0.425034,1.16853
0.504362,0.425034,1.16853
0.504362,0.425034,1.16853
0.504362,0.425034,1.16853
0.504362,0.425034,1.16853
0.504362,0.425034,1.16853
0.504362,0.425034,1.16853
0.504362,0.425034,1.16853
0.504361,0.425034,1.16853
0.504361,0.425034,1.16853
0.504361,0.425033,1.16853
0.504361,0.425033,1.16853
0.504361,0.425033,1.16853
0.504361,0.425033,1.16853
0.504361,0.425033,1.16853
0.504361,0.425033,1.16853
0.504361,0.425033,1.16853
0.504361,0.425033,1.16853
0.50436,0.425033,1.16853
0.50436,0.425033,1.16853
0.50436,0.425033,1.16853
0.50436,0.425033,1.16853
0.50436,0.425032,1.16853
0.50436,0.425032,1.16853
0.50436,0.425032,1.16853
0.50436,0.425032,1.16853
0.50436,0.425032,1.16853
0.504359,0.425032,1.16853
0.504359,0.425032,1.16853
0.504359,0.425032,1.16853
0.504359,0.425032,1.16853
0.504359,0.425032,1.16853
0.504359,0.425032,1.16853
0.504359,0.425032,1.16853
0.504359,0.425031,1.16853
0.504359,0.425031,1.16853
0.504359,0.425031,1.16853
0.504358,0.425031,1.16853
0.504358,0.425031,1.16853
0.504358,0.425031,1.16853
0.504358,0.425031,1.16853
0.504358,0.425031,1.16853
0.504358,0.425031,1.16853
0.504358,0.425031,1.16853
0.504358,0.425031,1.16853
0.504358,0.42503,1.16853
0.504357,0.42503,1.16853
0.504357,0.42503,1.16853
0.504357,0.42503,1.16853
0.504357,0.42503,1.16853
0.504357,0.42503,1.16853
0.504357,0.42503,1.16853
0.504357,0.42503,1.16853
0.504357,0.42503,1.16853
0.504357,0.42503,1.16853
0.504356,0.42503,1.16853
0.504356,0.425029,1.16853
0.504356,0.425029,1.16853
0.504356,0.425029,1.16853
0.504356,0.425029,1.16853
0.504356,0.425029,1.16853
0.504356,0.425029,1.16853
0.504356,0.425029,1.16853
0.504356,0.425029,1.16853
0.504355,0.425029,1.16853
0.504355,0.425029,1.16853
0.504355,0.425029,1.16853
0.504355,0.425029,1.16853
0.504355,0.425028,1.16853
0.504355,0.425028,1.16853
0.504355,0.425028,1.16853
0.504355,0.425028,1.16853
0.504355,0.425028,1.16853
0.504354,0.425028,1.16853
0.504354,0.425028,1.16853
0.504354,0.425028,1.16853
0.504354,0.425028,1.16853
0.504354,0.425028,1.16853
0.504354,0.425027,1.16853
0.504354,0.425027,1.16853
0.504354,0.425027,1.16853
0.504354,0.425027,1.16853
0.504353,0.425027,1.16853
0.504353,0.425027,1.16853
0.504353,0.425027,1.16853
0.504353,0.425027,1.16853
0.504353,0.425027,1.16853
0.504353,0.425027,1.16853
0.504353,0.425027,1.16853
0.504353,0.425026,1.16853
0.504352,0.425026,1.16853
0.504352,0.425026,1.16853
0.504352,0.425026,1.16853
0.504352,0.425026,1.16853
0.504352,0.425026,1.16853
0.504352,0.425026,1.16853
0.504352,0.425026,1.16853
0.504352,0.425026,1.16853
0.504352,0.425026,1.16853
0.504351,0.425026,1.16853
0.504351,0.425025,1.16853
0.504351,0.425025,1.16853
0.504351,0.425025,1.16853
0.504351,0.425025,1.16852
0.504351,0.425025,1.16852
0.504351,0.425025,1.16852
0.504351,0.425025,1.16852
0.50435,0.425025,1.16852
0.50435,0.425025,1.16852
0.50435,0.425025,1.16852
0.50435,0.425024,1.16852
0.50435,0.425024,1.16852
0.50435,0.425024,1.16852
0.50435,0.425024,1.16852
0.50435,0.425024,1.16852
0.504349,0.425024,1.16852
0.504349,0.425024,1.16852
0.504349,0.425024,1.16852
0.504349,0.425024,1.16852
0.504349,0.425024,1.16852
0.504349,0.425023,1.16852
0.504349,0.425023,1.16852
0.504349,0.425023,1.16852
0.504348,0.425023,1.16852
0.504348,0.425023,1.16852
0.504348,0.425023,1.16852
0.504348,0.425023,1.16852
0.504348,0.425023,1.16852
0.504348,0.425023,1.16852
0.504348,0.425023,1.16852
0.504348,0.425022,1.16852
0.504347,0.425022,1.16852
0.504347,0.425022,1.16852
0.504347,0.425022,1.16852
0.504347,0.425022,1.16852
0.504347,0.425022,1.16852
0.504347,0.425022,1.16852
0.504347,0.425022,1.16852
0.504347,0.425022,1.16852
0.504346,0.425021,1.16852
0.504346,0.425021,1.16852
0.504346,0.425021,1.16852
0.504346,0.425021,1.16852
0.504346,0.425021,1.16852
0.504346,0.425021,1.16852
0.504346,0.425021,1.16852
0.504346,0.425021,1.16852
0.504345,0.425021,1.16852
0.504345,0.425021,1.16852
0.504345,0.42502,1.16852
0.504345,0.42502,1.16852
0.504345,0.42502,1.16852
0.504345,0.42502,1.16852
0.504345,0.42502,1.16852
0.504344,0.42502,1.16852
0.504344,0.42502,1.16852
0.504344,0.42502,1.16852
0.504344,0.42502,1.16852
0.504344,0.425019,1.16852
0.504344,0.425019,1.16852
0.504344,0.425019,1.16852
0.504344,0.425019,1.16852
0.504343,0.425019,1.16852
0.504343,0.425019,1.16852
0.504343,0.425019,1.16852
0.504343,0.425019,1.16852
0.504343,0.425019,1.16852
0.504343,0.425018,1.16852
0.504343,0.425018,1.16852
0.504342,0.425018,1.16852
0.504342,0.425018,1.16852
0.504342,0.425018,1.16852
0.504342,0.425018,1.16852
0.504342,0.425018,1.16852
0.504342,0.425018,1.16852
0.504342,0.425018,1.16852
0.504341,0.425017,1.16852
0.504341,0.425017,1.16852
0.504341,0.425017,1.16852
0.504341,0.425017,1.16852
0.504341,0.425017,1.16852
0.504341,0.425017,1.16852
0.504341,0.425017,1.16852
0.50434,0.425017,1.16852
0.50434,0.425017,1.16852
0.50434,0.425016,1.16852
0.50434,0.425016,1.16852
0.50434,0.425016,1.16852
0.50434,0.425016,1.16852
0.50434,0.425016,1.16852
0.504339,0.425016,1.16851
0.504339,0.425016,1.16851
0.504339,0.425016,1.16851
0.504339,0.425016,1.16851
0.504339,0.425015,1.16851
0.504339,0.425015,1.16851
0.504339,0.425015,1.16851
0.504338,0.425015,1.16851
0.504338,0.425015,1.16851
0.504338,0.425015,1.16851
0.504338,0.425015,1.16851
0.504338,0.425015,1.16851
0.504338,0.425014,1.16851
0.504338,0.425014,1.16851
0.504337,0.425014,1.16851
0.504337,0.425014,1.16851
0.504337,0.425014,1.16851
0.504337,0.425014,1.16851
0.504337,0.425014,1.16851
0.504337,0.425014,1.16851
0.504337,0.425014,1.16851
0.504336,0.425013,1.16851
0.504336,0.425013,1.16851
0.504336,0.425013,1.16851
0.504336,0.425013,1.16851
0.504336,0.425013,1.16851
0.504336,0.425013,1.16851
0.504336,0.425013,1.16851
0.504335,0.425013,1.16851
0.504335,0.425012,1.16851
0.504335,0.425012,1.16851
0.504335,0.425012,1.16851
0.504335,0.425012,1.16851
0.504335,0.425012,1.16851
0.504334,0.425012,1.16851
0.504334,0.425012,1.16851
0.504334,0.425012,1.16851
0.504334,0.425011,1.16851
0.504334,0.425011,1.16851
0.504334,0.425011,1.16851
0.504334,0.425011,1.16851
0.504333,0.425011,1.16851
0.504333,0.425011,1.16851
0.504333,0.425011,1.16851
0.504333,0.425011,1.16851
0.504333,0.42501,1.16851
0.504333,0.42501,1.16851
0.504332,0.42501,1.16851
0.504332,0.42501,1.16851
0.504332,0.42501,1.16851
0.504332,0.42501,1.16851
0.504332,0.42501,1.16851
0.504332,0.42501,1.16851
0.504331,0.425009,1.16851
0.504331,0.425009,1.16851
0.504331,0.425009,1.16851
0.504331,0.425009,1.16851
0.504331,0.425009,1.16851
0.504331,0.425009,1.16851
0.504331,0.425009,1.16851
0.50433,0.425009,1.16851
0.50433,0.425008,1.16851
0.50433,0.425008,1.16851
0.50433,0.425008,1.16851
0.50433,0.425008,1.16851
0.50433,0.425008,1.16851
0.504329,0.425008,1.16851
0.504329,0.425008,1.16851
0.504329,0.425007,1.16851
0.504329,0.425007,1.16851
0.504329,0.425007,1.16851
0.504329,0.425007,1.16851
0.504328,0.425007,1.1685
0.504328,0.425007,1.1685
0.504328,0.425007,1.1685
0.504328,0.425007,1.1685
0.504328,0.425006,1.1685
0.504328,0.425006,1.1685
0.504327,0.425006,1.1685
0.504327,0.425006,1.1685
0.504327,0.425006,1.1685
0.504327,0.425006,1.1685
0.504327,0.425006,1.1685
0.504327,0.425005,1.1685
0.504326,0.425005,1.1685
0.504326,0.425005,1.1685
0.504326,0.425005,1.1685
0.504326,0.425005,1.1685
