x,y,density,u-vel,v-vel,pressure,temperature,a,e
2.1525,0.343799,0.00132895,932.58,109.747,125.796,329.82,364.035,236646
2.1675,0.343799,0.00126816,939.857,95.444,118.112,324.518,361.097,232842
2.1825,0.343799,0.00121447,946.312,82.163,111.413,319.645,358.376,229346
2.1975,0.343799,0.00116752,951.977,70.0086,105.624,315.222,355.888,226171
2.2125,0.343799,0.00112686,956.902,59.0376,100.662,311.252,353.639,223323
2.2275,0.343799,0.00109196,961.144,49.269,96.4408,307.731,351.634,220797
2.2425,0.343799,0.00106229,964.762,40.6905,92.88,304.647,349.867,218584
2.2575,0.343799,0.00103731,967.818,33.2637,89.9022,301.98,348.333,216671
2.2725,0.343799,0.0010165,970.371,26.9281,87.4352,299.706,347.018,215039
2.2875,0.343799,0.000999363,972.482,21.6045,85.4123,297.793,345.909,213667
2.3025,0.343799,0.000985406,974.205,17.1997,83.7711,296.208,344.988,212529
2.3175,0.343799,0.000974173,975.596,13.6108,82.4542,294.913,344.233,211600
2.3325,0.343799,0.000965238,976.705,10.7301,81.409,293.871,343.624,210852
2.3475,0.343799,0.000958206,977.58,8.45071,80.5882,293.042,343.139,210258
2.3625,0.343799,0.000952728,978.263,6.67059,79.9495,292.392,342.758,209791
2.3775,0.343799,0.000948493,978.791,5.29627,79.4565,291.886,342.461,209428
2.3925,0.343799,0.000945239,979.197,4.24524,79.0781,291.496,342.232,209148
2.4075,0.343799,0.000942747,979.507,3.44697,78.7885,291.196,342.057,208933
2.4225,0.343799,0.000940837,979.745,2.84302,78.5669,290.967,341.922,208769
2.4375,0.343799,0.000939367,979.928,2.38623,78.3965,290.79,341.818,208642
2.4525,0.343799,0.000938226,980.07,2.03945,78.2644,290.653,341.737,208544
2.4675,0.343799,0.000937329,980.181,1.77408,78.1607,290.546,341.674,208466
2.4825,0.343799,0.000936612,980.269,1.56851,78.0779,290.46,341.624,208405
2.4975,0.343799,0.000936028,980.34,1.40664,78.0105,290.391,341.583,208355
2.5125,0.343799,0.000935542,980.4,1.27673,77.9546,290.333,341.549,208314
2.5275,0.343799,0.000935129,980.45,1.17022,77.907,290.284,341.52,208279
2.5425,0.343799,0.000934771,980.494,1.08102,77.8659,290.242,341.496,208249
2.5575,0.343799,0.000934454,980.532,1.00476,77.8296,290.205,341.474,208222
2.5725,0.343799,0.000934171,980.566,0.938331,77.7971,290.172,341.454,208198
2.5875,0.343799,0.000933913,980.597,0.879541,77.7676,290.142,341.437,208177
2.6025,0.343799,0.000933678,980.626,0.826807,77.7406,290.114,341.42,208157
2.6175,0.343799,0.00093346,980.652,0.778991,77.7157,290.089,341.405,208139
2.6325,0.343799,0.000933258,980.676,0.735247,77.6925,290.065,341.392,208122
2.6475,0.343799,0.000933069,980.699,0.694925,77.671,290.043,341.379,208106
2.6625,0.343799,0.000932893,980.72,0.657461,77.6508,290.023,341.367,208091
2.6775,0.343799,0.000932729,980.739,0.622242,77.6321,290.004,341.356,208078
2.6925,0.343799,0.000932578,980.757,0.588324,77.6148,289.986,341.345,208065
2.7075,0.343799,0.000932444,980.773,0.553803,77.5995,289.971,341.336,208054
2.7225,0.343799,0.000932338,980.786,0.514329,77.5875,289.959,341.329,208046
2.7375,0.343799,0.00093229,980.791,0.459628,77.5822,289.954,341.326,208042
2.7525,0.343799,0.000932371,980.78,0.365516,77.5918,289.965,341.332,208050
2.7675,0.343799,0.000932744,980.732,0.175867,77.6354,290.012,341.36,208083
2.7825,0.343799,0.00093379,980.6,-0.237084,77.757,290.141,341.436,208176
2.7975,0.343799,0.000936346,980.275,-1.15685,78.0546,290.456,341.621,208402
2.8125,0.343799,0.000942217,979.525,-3.1883,78.7402,291.182,342.048,208923
2.8275,0.343799,0.000955023,977.854,-7.53289,80.2478,292.777,342.984,210068
2.8425,0.343799,0.000981143,974.304,-16.2552,83.3759,296.092,344.92,212446
2.8575,0.343799,0.00102917,967.332,-31.9416,89.3114,302.368,348.557,216949
2.8725,0.343799,0.00110566,955.421,-55.8879,99.1946,312.596,354.403,224288
2.8875,0.343799,0.00120903,938.616,-85.9479,113.202,326.24,362.054,234077
2.9025,0.343799,0.00132773,919.187,-117.188,129.956,341.041,370.176,244697
2.9175,0.343799,0.00144522,900.346,-144.97,147.04,354.503,377.411,254356
2.9325,0.343799,0.00154763,884.482,-166.956,162.212,365.202,383.064,262032
2.9475,0.343799,0.00162811,872.506,-182.949,174.242,372.897,387.079,267554
2.9625,0.343799,0.00168625,864.215,-193.864,182.942,378.014,389.726,271225
2.9775,0.343799,0.00172529,858.908,-200.904,188.74,381.171,391.35,273490
2.9925,0.343799,0.00174956,855.815,-205.148,192.281,382.936,392.254,274756
0.0075,0.12375,0.000977525,1000,0,75.95,270.719,329.81,194241
0.0225,0.12375,0.000977525,1000,0,75.95,270.719,329.81,194241
0.0375,0.12375,0.000977525,1000,0,75.95,270.719,329.81,194241
0.0525,0.12375,0.000977525,1000,0,75.95,270.719,329.81,194241
0.0675,0.12375,0.000977525,1000,0,75.95,270.719,329.81,194241
0.0825,0.12375,0.000977525,1000,0,75.95,270.719,329.81,194241
0.0975,0.12375,0.000977525,1000,0,75.95,270.719,329.81,194241
0.1125,0.12375,0.000977525,1000,0,75.95,270.719,329.81,194241
0.1275,0.12375,0.000977525,1000,0,75.95,270.719,329.81,194241
0.1425,0.12375,0.000977525,1000,0,75.95,270.719,329.81,194241
0.1575,0.12375,0.000977525,1000,0,75.95,270.719,329.81,194241
0.1725,0.12375,0.000977525,1000,0,75.95,270.719,329.81,194241
0.1875,0.12375,0.000977525,1000,0,75.95,270.719,329.81,194241
0.2025,0.12375,0.000977525,1000,0,75.95,270.719,329.81,194241
0.2175,0.12375,0.000977525,1000,0,75.95,270.719,329.81,194241
0.2325,0.12375,0.000977525,1000,0,75.95,270.719,329.81,194241
0.2475,0.12375,0.000977525,1000,0,75.95,270.719,329.81,194241
0.2625,0.12375,0.000977525,1000,0,75.95,270.719,329.81,194241
0.2775,0.12375,0.000977525,1000,0,75.95,270.719,329.81,194241
0.2925,0.12375,0.000977525,1000,0,75.95,270.719,329.81,194241
0.3075,0.12375,0.000977525,1000,0,75.95,270.719,329.81,194241
0.3225,0.12375,0.000977525,1000,0,75.95,270.719,329.81,194241
0.3375,0.12375,0.000977525,1000,0,75.95,270.719,329.81,194241
0.3525,0.12375,0.000977525,1000,0,75.95,270.719,329.81,194241
0.3675,0.12375,0.000977525,1000,0,75.95,270.719,329.81,194241
0.3825,0.12375,0.000977525,1000,-2.98678e-14,75.95,270.719,329.81,194241
0.3975,0.12375,0.000977525,1000,-6.04664e-14,75.95,270.719,329.81,194241
0.4125,0.12375,0.000977525,1000,-1.1257e-13,75.95,270.719,329.81,194241
0.4275,0.12375,0.000977525,1000,-1.52136e-14,75.95,270.719,329.81,194241
0.4425,0.12375,0.000977525,1000,-3.23819e-14,75.95,270.719,329.81,194241
0.4575,0.12375,0.000977525,1000,-9.1006e-14,75.95,270.719,329.81,194241
0.4725,0.12375,0.000977525,1000,-9.27509e-14,75.95,270.719,329.81,194241
0.4875,0.12375,0.000977525,1000,-3.91474e-14,75.95,270.719,329.81,194241
0.5025,0.12375,0.000977525,1000,3.54784e-14,75.95,270.719,329.81,194241
0.5175,0.12375,0.000977525,1000,7.56715e-14,75.95,270.719,329.81,194241
0.5325,0.12375,0.000977525,1000,7.86926e-14,75.95,270.719,329.81,194241
0.5475,0.12375,0.000977525,1000,3.65042e-14,75.95,270.719,329.81,194241
0.5625,0.12375,0.000977525,1000,-8.39484e-14,75.95,270.719,329.81,194241
0.5775,0.12375,0.000977525,1000,-1.34746e-13,75.95,270.719,329.81,194241
0.5925,0.12375,0.000977525,1000,1.93573e-15,75.95,270.719,329.81,194241
0.6075,0.12375,0.000977525,1000,-5.21981e-14,75.95,270.719,329.81,194241
0.6225,0.12375,0.000977525,1000,-2.0801e-14,75.95,270.719,329.81,194241
0.6375,0.12375,0.000977525,1000,-8.81074e-14,75.95,270.719,329.81,194241
0.6525,0.12375,0.000977525,1000,-7.34898e-14,75.95,270.719,329.81,194241
0.6675,0.12375,0.000977525,1000,-6.06362e-14,75.95,270.719,329.81,194241
0.6825,0.12375,0.000977525,1000,3.7536e-15,75.95,270.719,329.81,194241
0.6975,0.12375,0.000977525,1000,4.05841e-14,75.95,270.719,329.81,194241
0.7125,0.12375,0.000977525,1000,4.6804e-14,75.95,270.719,329.81,194241
0.7275,0.12375,0.000977525,1000,1.88741e-14,75.95,270.719,329.81,194241
0.7425,0.12375,0.000977525,1000,-5.37069e-14,75.95,270.719,329.81,194241
0.7575,0.12375,0.000977525,1000,-1.56156e-13,75.95,270.719,329.81,194241
0.7725,0.12375,0.000977525,1000,-2.44556e-13,75.95,270.719,329.81,194241
0.7875,0.12375,0.000977525,1000,-1.43666e-13,75.95,270.719,329.81,194241
0.8025,0.12375,0.000977525,1000,-8.44106e-14,75.95,270.719,329.81,194241
0.8175,0.12375,0.000977525,1000,-2.21767e-14,75.95,270.719,329.81,194241
0.8325,0.12375,0.000977525,1000,-1.91215e-14,75.95,270.719,329.81,194241
0.8475,0.12375,0.000977525,1000,6.58877e-17,75.95,270.719,329.81,194241
0.8625,0.12375,0.000977525,1000,9.42078e-14,75.95,270.719,329.81,194241
0.8775,0.12375,0.000977525,1000,-2.30161e-14,75.95,270.719,329.81,194241
0.8925,0.12375,0.000977525,1000,-4.92858e-14,75.95,270.719,329.81,194241
0.9075,0.12375,0.000977525,1000,-6.47456e-14,75.95,270.719,329.81,194241
0.9225,0.12375,0.000977525,1000,-3.5278e-14,75.95,270.719,329.81,194241
0.9375,0.12375,0.000977525,1000,2.97384e-14,75.95,270.719,329.81,194241
0.9525,0.12375,0.000977525,1000,5.39765e-14,75.95,270.719,329.81,194241
0.9675,0.12375,0.000977525,1000,-4.20691e-13,75.95,270.719,329.81,194241
0.9825,0.12375,0.000977525,1000,-1.16301e-07,75.95,270.719,329.81,194241
0.9975,0.125428,0.000977525,1000,-1.77895e-07,75.95,270.719,329.81,194241
1.0125,0.128784,0.000977525,1000,-2.48587e-07,75.95,270.719,329.81,194241
1.0275,0.13214,0.000977525,1000,-1.32611e-07,75.95,270.719,329.81,194241
1.0425,0.135496,0.000977525,1000,1.60177e-06,75.95,270.719,329.81,194241
1.0575,0.138852,0.000977525,1000,1.30047e-05,75.95,270.719,329.81,194241
1.0725,0.142208,0.000977525,1000,7.26856e-05,75.95,270.719,329.81,194241
1.0875,0.145564,0.000977526,1000,0.000346124,75.9501,270.719,329.81,194241
1.1025,0.14892,0.00097753,999.999,0.00148534,75.9505,270.719,329.81,194241
1.1175,0.152277,0.000977545,999.997,0.0058984,75.9521,270.721,329.811,194242
1.1325,0.155633,0.000977598,999.99,0.022037,75.9579,270.727,329.815,194246
1.1475,0.158989,0.000977784,999.963,0.0783619,75.9781,270.747,329.828,194261
1.1625,0.162345,0.000978407,999.874,0.267321,76.046,270.816,329.87,194311
1.1775,0.165701,0.00098042,999.586,0.878082,76.2655,271.04,330.006,194471
1.1925,0.169057,0.00098661,998.697,2.76363,76.9457,271.742,330.433,194975
1.2075,0.172413,0.00100378,996.141,8.0914,78.8895,273.84,331.706,196480
1.2225,0.175769,0.00104259,990.033,20.3853,83.5265,279.145,334.903,200286
1.2375,0.179125,0.00111082,978.931,41.7159,92.1575,289.071,340.806,207408
1.2525,0.182481,0.00120998,962.933,70.8476,105.282,303.173,349.02,217527
1.2675,0.185837,0.00133497,943.723,103.887,122.287,319.174,358.112,229008
1.2825,0.189193,0.00147334,923.91,136.034,141.365,334.316,366.508,239872
1.2975,0.192549,0.00160826,905.822,163.667,160.127,346.917,373.351,248913
1.3125,0.195905,0.00172469,890.77,185.211,176.526,356.628,378.541,255881
1.3275,0.199261,0.00181622,879.014,200.7,189.477,363.502,382.172,260813
1.3425,0.202617,0.00187861,870.618,211.185,198.837,368.791,384.942,264607
1.3575,0.205974,0.00192069,864.999,218.008,205.187,372.23,386.733,267075
1.3725,0.20933,0.00194795,861.383,222.327,209.316,374.405,387.861,268636
1.3875,0.212686,0.00196515,859.113,225.014,211.927,375.757,388.56,269606
1.4025,0.216042,0.0019758,857.71,226.664,213.546,376.588,388.99,270202
1.4175,0.219398,0.0019823,856.852,227.668,214.538,377.096,389.252,270566
1.4325,0.222754,0.00198622,856.33,228.275,215.138,377.405,389.411,270788
1.4475,0.22611,0.00198857,856.013,228.638,215.5,377.593,389.509,270923
1.4625,0.229466,0.00198996,855.82,228.855,215.717,377.709,389.568,271006
1.4775,0.232822,0.00199079,855.701,228.984,215.848,377.782,389.606,271058
1.4925,0.236178,0.00199127,855.626,229.061,215.927,377.829,389.63,271092
1.5075,0.239534,0.00199155,855.577,229.107,215.976,377.861,389.647,271115
1.5225,0.24289,0.00199172,855.543,229.135,216.007,377.884,389.659,271132
1.5375,0.246246,0.00199181,855.518,229.151,216.028,377.902,389.668,271145
1.5525,0.249602,0.00199186,855.498,229.162,216.042,377.918,389.676,271156
1.5675,0.252958,0.00199188,855.482,229.169,216.052,377.931,389.683,271165
1.5825,0.256315,0.00199189,855.467,229.173,216.059,377.943,389.689,271174
1.5975,0.259671,0.00199188,855.454,229.177,216.065,377.954,389.695,271182
1.6125,0.263027,0.00199186,855.441,229.179,216.069,377.965,389.7,271190
1.6275,0.266383,0.00199183,855.429,229.181,216.072,377.976,389.706,271198
1.6425,0.269739,0.0019918,855.417,229.183,216.075,377.987,389.711,271205
1.6575,0.273095,0.00199177,855.405,229.184,216.077,377.997,389.717,271213
1.6725,0.276451,0.00199173,855.393,229.184,216.079,378.008,389.722,271221
1.6875,0.279807,0.00199169,855.381,229.185,216.081,378.018,389.728,271228
1.7025,0.283163,0.00199165,855.37,229.184,216.082,378.029,389.733,271236
1.7175,0.286519,0.0019916,855.358,229.183,216.084,378.04,389.739,271244
1.7325,0.289875,0.00199155,855.346,229.182,216.085,378.051,389.745,271252
1.7475,0.293231,0.0019915,855.334,229.181,216.086,378.062,389.75,271260
1.7625,0.296587,0.00199145,855.322,229.179,216.086,378.074,389.756,271268
1.7775,0.299943,0.00199139,855.31,229.178,216.087,378.085,389.762,271276
1.7925,0.303299,0.00199133,855.298,229.176,216.087,378.097,389.768,271285
1.8075,0.306655,0.00199127,855.285,229.174,216.087,378.109,389.774,271293
1.8225,0.310012,0.00199121,855.273,229.172,216.087,378.121,389.781,271302
1.8375,0.313368,0.00199114,855.26,229.169,216.087,378.133,389.787,271311
1.8525,0.316724,0.00199107,855.247,229.167,216.087,378.146,389.794,271320
1.8675,0.32008,0.001991,855.234,229.164,216.087,378.159,389.8,271329
1.8825,0.323436,0.00199093,855.22,229.161,216.086,378.172,389.807,271338
1.8975,0.326792,0.00199086,855.206,229.159,216.086,378.185,389.814,271348
1.9125,0.330148,0.00199078,855.192,229.156,216.085,378.199,389.821,271358
1.9275,0.333504,0.0019907,855.178,229.152,216.085,378.213,389.828,271368
1.9425,0.33686,0.00199062,855.163,229.149,216.084,378.228,389.836,271378
1.9575,0.340216,0.00199053,855.148,229.145,216.083,378.242,389.843,271389
1.9725,0.343572,0.00199045,855.133,229.142,216.083,378.257,389.851,271400
1.9875,0.346928,0.00199035,855.118,229.137,216.081,378.272,389.859,271410
2.0025,0.348606,0.00198687,855.365,228.687,215.647,378.175,389.808,271340
2.0175,0.348606,0.00197382,856.792,226.848,213.787,377.39,389.404,270777
2.0325,0.348606,0.00194465,860.201,222.605,209.541,375.446,388.399,269382
2.0475,0.348606,0.00189685,865.856,215.447,202.61,372.173,386.703,267034
2.0625,0.348606,0.0018327,873.447,205.471,193.416,367.72,384.383,263839
2.0775,0.348606,0.00175723,882.362,193.181,182.767,362.4,381.592,260022
2.0925,0.348606,0.001676,891.948,179.238,171.506,356.551,378.5,255825
2.1075,0.348606,0.00159379,901.661,164.3,160.309,350.467,375.257,251460
2.1225,0.348606,0.00151404,911.105,148.941,149.639,344.371,371.979,247086
2.1375,0.348606,0.00143899,920.022,133.622,139.766,338.425,368.754,242820
2.1525,0.348606,0.00136988,928.264,118.7,130.819,332.741,365.643,238741
2.1675,0.348606,0.00130728,935.76,104.437,122.833,327.389,362.691,234902
2.1825,0.348606,0.00125128,942.49,91.0203,115.785,322.417,359.927,231334
2.1975,0.348606,0.0012017,948.469,78.5768,109.623,317.85,357.368,228057
2.2125,0.348606,0.00115821,953.731,67.186,104.276,313.701,355.028,225080
2.2275,0.348606,0.00112038,958.321,56.8902,99.6713,309.972,352.912,222405
2.2425,0.348606,0.00108776,962.29,47.7011,95.7342,306.656,351.019,220026
2.2575,0.348606,0.00105988,965.693,39.6052,92.3941,303.743,349.348,217936
2.2725,0.348606,0.00103627,968.581,32.5673,89.584,301.215,347.891,216122
2.2875,0.348606,0.00101648,971.009,26.5334,87.241,299.048,346.637,214567
2.3025,0.348606,0.00100007,973.028,21.4339,85.3065,297.216,345.574,213252
2.3175,0.348606,0.000986604,974.688,17.1865,83.7255,295.688,344.684,212156
2.3325,0.348606,0.000975687,976.038,13.7,82.4471,294.431,343.951,211254
2.3475,0.348606,0.000966931,977.123,10.8788,81.4242,293.411,343.355,210522
2.3625,0.348606,0.000959984,977.985,8.62704,80.6141,292.594,342.876,209936
2.3775,0.348606,0.000954524,978.664,6.85246,79.9784,291.947,342.497,209472
2.3925,0.348606,0.000950268,979.193,5.46962,79.4836,291.44,342.2,209108
2.4075,0.348606,0.000946972,979.604,4.40221,79.1007,291.046,341.968,208825
2.4225,0.348606,0.000944429,979.92,3.58418,78.8056,290.741,341.789,208606
2.4375,0.348606,0.000942468,980.164,2.96005,78.5783,290.505,341.65,208438
2.4525,0.348606,0.000940952,980.352,2.48446,78.4027,290.323,341.543,208307
2.4675,0.348606,0.000939772,980.498,2.12118,78.2662,290.182,341.46,208205
2.4825,0.348606,0.000938844,980.613,1.84194,78.159,290.07,341.395,208126
2.4975,0.348606,0.000938103,980.704,1.62504,78.0734,289.982,341.343,208062
2.5125,0.348606,0.000937501,980.778,1.45416,78.0041,289.91,341.3,208011
2.5275,0.348606,0.000937003,980.839,1.31717,77.9467,289.851,341.266,207968
2.5425,0.348606,0.000936581,980.89,1.20518,77.8983,289.802,341.236,207933
2.5575,0.348606,0.000936218,980.934,1.11173,77.8566,289.759,341.211,207902
2.5725,0.348606,0.0009359,980.973,1.03218,77.8201,289.721,341.189,207875
2.5875,0.348606,0.000935616,981.007,0.963177,77.7876,289.688,341.17,207851
2.6025,0.348606,0.00093536,981.038,0.902337,77.7582,289.658,341.152,207830
2.6175,0.348606,0.000935125,981.066,0.847931,77.7314,289.631,341.136,207810
2.6325,0.348606,0.00093491,981.092,0.798698,77.7068,289.606,341.121,207792
2.6475,0.348606,0.000934711,981.116,0.753679,77.684,289.582,341.107,207775
2.6625,0.348606,0.000934526,981.138,0.712058,77.6628,289.561,341.095,207760
2.6775,0.348606,0.000934355,981.159,0.672945,77.6433,289.541,341.083,207746
2.6925,0.348606,0.000934199,981.177,0.634946,77.6256,289.523,341.072,207733
2.7075,0.348606,0.000934066,981.193,0.595212,77.6104,289.508,341.063,207722
2.7225,0.348606,0.000933973,981.204,0.547193,77.5998,289.497,341.057,207714
2.7375,0.348606,0.000933963,981.204,0.475443,77.5989,289.497,341.057,207714
2.7525,0.348606,0.000934144,981.181,0.343741,77.6202,289.52,341.071,207731
2.7675,0.348606,0.000934763,981.102,0.0685138,77.6922,289.597,341.116,207786
2.7825,0.348606,0.000936378,980.898,-0.538946,77.8799,289.796,341.233,207928
2.7975,0.348606,0.000940219,980.411,-1.89159,78.327,290.269,341.511,208268
2.8125,0.348606,0.00094886,979.3,-4.84746,79.3381,291.338,342.14,209035
2.8275,0.348606,0.000967216,976.87,-11.0194,81.5116,293.639,343.488,210686
2.8425,0.348606,0.00100308,971.859,-22.8643,85.8599,298.246,346.172,213991
2.8575,0.348606,0.00106488,962.571,-42.6713,93.6512,306.431,350.89,219864
2.8725,0.348606,0.00115583,948.052,-70.2022,105.682,318.583,357.78,228583
2.8875,0.348606,0.0012692,929.492,-101.606,121.373,333.206,365.899,239075
2.9025,0.348606,0.00138989,909.888,-131.672,138.689,347.682,373.763,249462
2.9175,0.348606,0.00150169,892.233,-156.781,155.129,359.941,380.295,258258
2.9325,0.348606,0.00159393,878.197,-175.761,168.887,369.186,385.148,264891
2.9475,0.348606,0.00166323,868.063,-189.102,179.281,375.577,388.467,269477
2.9625,0.348606,0.00171138,861.31,-197.95,186.487,379.681,390.584,272421
2.9775,0.348606,0.00174243,857.165,-203.486,191.084,382.109,391.831,274163
2.9925,0.348606,0.00176069,854.9,-206.681,193.723,383.369,392.476,275067
0.0075,0.13125,0.000977525,1000,0,75.95,270.719,329.81,194241
0.0225,0.13125,0.000977525,1000,0,75.95,270.719,329.81,194241
0.0375,0.13125,0.000977525,1000,0,75.95,270.719,329.81,194241
0.0525,0.13125,0.000977525,1000,0,75.95,270.719,329.81,194241
0.0675,0.13125,0.000977525,1000,0,75.95,270.719,329.81,194241
0.0825,0.13125,0.000977525,1000,0,75.95,270.719,329.81,194241
0.0975,0.13125,0.000977525,1000,0,75.95,270.719,329.81,194241
0.1125,0.13125,0.000977525,1000,0,75.95,270.719,329.81,194241
0.1275,0.13125,0.000977525,1000,0,75.95,270.719,329.81,194241
0.1425,0.13125,0.000977525,1000,0,75.95,270.719,329.81,194241
0.1575,0.13125,0.000977525,1000,0,75.95,270.719,329.81,194241
0.1725,0.13125,0.000977525,1000,0,75.95,270.719,329.81,194241
0.1875,0.13125,0.000977525,1000,0,75.95,270.719,329.81,194241
0.2025,0.13125,0.000977525,1000,0,75.95,270.719,329.81,194241
0.2175,0.13125,0.000977525,1000,0,75.95,270.719,329.81,194241
0.2325,0.13125,0.000977525,1000,0,75.95,270.719,329.81,194241
0.2475,0.13125,0.000977525,1000,0,75.95,270.719,329.81,194241
0.2625,0.13125,0.000977525,1000,0,75.95,270.719,329.81,194241
0.2775,0.13125,0.000977525,1000,0,75.95,270.719,329.81,194241
0.2925,0.13125,0.000977525,1000,0,75.95,270.719,329.81,194241
0.3075,0.13125,0.000977525,1000,0,75.95,270.719,329.81,194241
0.3225,0.13125,0.000977525,1000,0,75.95,270.719,329.81,194241
0.3375,0.13125,0.000977525,1000,0,75.95,270.719,329.81,194241
0.3525,0.13125,0.000977525,1000,0,75.95,270.719,329.81,194241
0.3675,0.13125,0.000977525,1000,0,75.95,270.719,329.81,194241
0.3825,0.13125,0.000977525,1000,6.10884e-14,75.95,270.719,329.81,194241
0.3975,0.13125,0.000977525,1000,2.73917e-14,75.95,270.719,329.81,194241
0.4125,0.13125,0.000977525,1000,3.17864e-14,75.95,270.719,329.81,194241
0.4275,0.13125,0.000977525,1000,-8.80117e-14,75.95,270.719,329.81,194241
0.4425,0.13125,0.000977525,1000,-8.16576e-14,75.95,270.719,329.81,194241
0.4575,0.13125,0.000977525,1000,-8.69169e-14,75.95,270.719,329.81,194241
0.4725,0.13125,0.000977525,1000,-6.73819e-14,75.95,270.719,329.81,194241
0.4875,0.13125,0.000977525,1000,2.51786e-14,75.95,270.719,329.81,194241
0.5025,0.13125,0.000977525,1000,-6.0013e-14,75.95,270.719,329.81,194241
0.5175,0.13125,0.000977525,1000,1.66571e-14,75.95,270.719,329.81,194241
0.5325,0.13125,0.000977525,1000,-5.31291e-14,75.95,270.719,329.81,194241
0.5475,0.13125,0.000977525,1000,-1.50491e-13,75.95,270.719,329.81,194241
0.5625,0.13125,0.000977525,1000,-2.01495e-13,75.95,270.719,329.81,194241
0.5775,0.13125,0.000977525,1000,-1.19592e-13,75.95,270.719,329.81,194241
0.5925,0.13125,0.000977525,1000,-2.73393e-14,75.95,270.719,329.81,194241
0.6075,0.13125,0.000977525,1000,-7.21829e-16,75.95,270.719,329.81,194241
0.6225,0.13125,0.000977525,1000,-1.03879e-14,75.95,270.719,329.81,194241
0.6375,0.13125,0.000977525,1000,5.5584e-14,75.95,270.719,329.81,194241
0.6525,0.13125,0.000977525,1000,-5.68138e-14,75.95,270.719,329.81,194241
0.6675,0.13125,0.000977525,1000,2.80065e-15,75.95,270.719,329.81,194241
0.6825,0.13125,0.000977525,1000,-1.89193e-14,75.95,270.719,329.81,194241
0.6975,0.13125,0.000977525,1000,8.52891e-15,75.95,270.719,329.81,194241
0.7125,0.13125,0.000977525,1000,5.1154e-14,75.95,270.719,329.81,194241
0.7275,0.13125,0.000977525,1000,2.03115e-14,75.95,270.719,329.81,194241
0.7425,0.13125,0.000977525,1000,-1.80466e-14,75.95,270.719,329.81,194241
0.7575,0.13125,0.000977525,1000,-2.47537e-14,75.95,270.719,329.81,194241
0.7725,0.13125,0.000977525,1000,-7.22987e-14,75.95,270.719,329.81,194241
0.7875,0.13125,0.000977525,1000,-8.76997e-16,75.95,270.719,329.81,194241
0.8025,0.13125,0.000977525,1000,-6.81517e-14,75.95,270.719,329.81,194241
0.8175,0.13125,0.000977525,1000,-1.38926e-13,75.95,270.719,329.81,194241
0.8325,0.13125,0.000977525,1000,2.06356e-15,75.95,270.719,329.81,194241
0.8475,0.13125,0.000977525,1000,7.10043e-14,75.95,270.719,329.81,194241
0.8625,0.13125,0.000977525,1000,5.9882e-14,75.95,270.719,329.81,194241
0.8775,0.13125,0.000977525,1000,4.63777e-14,75.95,270.719,329.81,194241
0.8925,0.13125,0.000977525,1000,3.24968e-14,75.95,270.719,329.81,194241
0.9075,0.13125,0.000977525,1000,-3.97734e-14,75.95,270.719,329.81,194241
0.9225,0.13125,0.000977525,1000,-8.08988e-14,75.95,270.719,329.81,194241
0.9375,0.13125,0.000977525,1000,-1.08757e-14,75.95,270.719,329.81,194241
0.9525,0.13125,0.000977525,1000,1.35717e-14,75.95,270.719,329.81,194241
0.9675,0.13125,0.000977525,1000,-2.17858e-13,75.95,270.719,329.81,194241
0.9825,0.13125,0.000977525,1000,-4.78566e-08,75.95,270.719,329.81,194241
0.9975,0.132908,0.000977525,1000,-7.43183e-08,75.95,270.719,329.81,194241
1.0125,0.136224,0.000977525,1000,-1.09983e-07,75.95,270.719,329.81,194241
1.0275,0.13954,0.000977525,1000,-1.14155e-07,75.95,270.719,329.81,194241
1.0425,0.142856,0.000977525,1000,2.44587e-07,75.95,270.719,329.81,194241
1.0575,0.146171,0.000977525,1000,2.91853e-06,75.95,270.719,329.81,194241
1.0725,0.149487,0.000977525,1000,1.75934e-05,75.95,270.719,329.81,194241
1.0875,0.152803,0.000977525,1000,8.69743e-05,75.95,270.719,329.81,194241
1.1025,0.156119,0.000977526,1000,0.000383505,75.9501,270.719,329.81,194241
1.1175,0.159435,0.00097753,999.999,0.00155787,75.9506,270.719,329.81,194241
1.1325,0.162751,0.000977545,999.997,0.00593767,75.9521,270.721,329.811,194242
1.1475,0.166067,0.000977596,999.99,0.0214991,75.9577,270.726,329.815,194246
1.1625,0.169383,0.000977771,999.965,0.074619,75.9768,270.746,329.827,194260
1.1775,0.172698,0.000978348,999.883,0.2498,76.0396,270.81,329.866,194306
1.1925,0.176014,0.000980189,999.621,0.808752,76.2403,271.014,329.99,194453
1.2075,0.17933,0.00098581,998.817,2.52059,76.857,271.649,330.377,194908
1.2225,0.182646,0.00100148,996.508,7.36897,78.622,273.54,331.524,196265
1.2375,0.185962,0.00103762,990.873,18.8029,82.9118,278.417,334.467,199764
1.2525,0.189278,0.00110271,980.337,39.2143,91.0942,287.837,340.078,206523
1.2675,0.192594,0.001199,964.805,67.7271,103.779,301.584,348.104,216386
1.2825,0.195909,0.00132212,945.804,100.645,120.484,317.524,357.185,227824
1.2975,0.199225,0.00146018,925.914,133.123,139.492,332.86,365.709,238827
1.3125,0.202541,0.00159638,907.551,161.329,158.413,345.757,372.727,248081
1.3275,0.205857,0.00171513,892.145,183.483,175.116,355.753,378.076,255253
1.3425,0.209173,0.00180933,880.019,199.494,188.417,362.844,381.825,260340
