T, N2, O2, NO, N, O, Ar, Ar+, N+, O+, e-
16835.3, 0.000184649, 1.9775e-06, 4.18448e-05, 0.504842, 0.178388, 0.0153158, 0.0110877, 0.240146, 0.0499804, 1.12718e-05
16837.4, 0.000184425, 1.97621e-06, 4.18093e-05, 0.504718, 0.178357, 0.0153099, 0.0110937, 0.24027, 0.0500114, 1.12779e-05
16839.6, 0.0001842, 1.97493e-06, 4.17738e-05, 0.504594, 0.178326, 0.0153039, 0.0110997, 0.240395, 0.0500423, 1.12839e-05
16841.8, 0.000183976, 1.97364e-06, 4.17384e-05, 0.50447, 0.178295, 0.0152979, 0.0111056, 0.240519, 0.0500733, 1.12899e-05
16843.9, 0.000183753, 1.97236e-06, 4.1703e-05, 0.504346, 0.178264, 0.015292, 0.0111116, 0.240643, 0.0501043, 1.12959e-05
16846.1, 0.000183529, 1.97108e-06, 4.16676e-05, 0.504222, 0.178233, 0.015286, 0.0111176, 0.240767, 0.0501353, 1.13019e-05
16848.3, 0.000183306, 1.96979e-06, 4.16322e-05, 0.504098, 0.178202, 0.01528, 0.0111235, 0.240891, 0.0501663, 1.13079e-05
16850.4, 0.000183084, 1.96851e-06, 4.15969e-05, 0.503974, 0.178171, 0.0152741, 0.0111295, 0.241015, 0.0501973, 1.13139e-05
16852.6, 0.000182861, 1.96723e-06, 4.15617e-05, 0.503851, 0.178141, 0.0152681, 0.0111355, 0.241139, 0.0502283, 1.13199e-05
16854.8, 0.000182639, 1.96595e-06, 4.15264e-05, 0.503727, 0.17811, 0.0152621, 0.0111414, 0.241263, 0.0502593, 1.13259e-05
16856.9, 0.000182417, 1.96468e-06, 4.14912e-05, 0.503603, 0.178079, 0.0152562, 0.0111474, 0.241388, 0.0502903, 1.13319e-05
16859.1, 0.000182196, 1.9634e-06, 4.14561e-05, 0.503479, 0.178048, 0.0152502, 0.0111533, 0.241512, 0.0503213, 1.13379e-05
16861.3, 0.000181975, 1.96212e-06, 4.14209e-05, 0.503355, 0.178017, 0.0152443, 0.0111593, 0.241636, 0.0503523, 1.13439e-05
16863.5, 0.000181754, 1.96085e-06, 4.13858e-05, 0.503231, 0.177986, 0.0152383, 0.0111653, 0.24176, 0.0503833, 1.13499e-05
16865.6, 0.000181534, 1.95957e-06, 4.13508e-05, 0.503107, 0.177955, 0.0152323, 0.0111712, 0.241884, 0.0504144, 1.13559e-05
16867.8, 0.000181313, 1.9583e-06, 4.13157e-05, 0.502984, 0.177924, 0.0152264, 0.0111772, 0.242008, 0.0504454, 1.13619e-05
16870, 0.000181093, 1.95703e-06, 4.12807e-05, 0.50286, 0.177892, 0.0152204, 0.0111831, 0.242132, 0.0504764, 1.13679e-05
16872.1, 0.000180874, 1.95575e-06, 4.12457e-05, 0.502736, 0.177861, 0.0152145, 0.0111891, 0.242256, 0.0505075, 1.1374e-05
16874.3, 0.000180655, 1.95448e-06, 4.12108e-05, 0.502612, 0.17783, 0.0152085, 0.011195, 0.24238, 0.0505385, 1.138e-05
16876.4, 0.000180436, 1.95321e-06, 4.11759e-05, 0.502488, 0.177799, 0.0152026, 0.011201, 0.242504, 0.0505696, 1.1386e-05
16878.6, 0.000180217, 1.95194e-06, 4.1141e-05, 0.502364, 0.177768, 0.0151966, 0.0112069, 0.242628, 0.0506007, 1.1392e-05
16880.8, 0.000179999, 1.95067e-06, 4.11062e-05, 0.502241, 0.177737, 0.0151907, 0.0112129, 0.242752, 0.0506317, 1.1398e-05
16882.9, 0.000179781, 1.94941e-06, 4.10714e-05, 0.502117, 0.177706, 0.0151847, 0.0112188, 0.242876, 0.0506628, 1.1404e-05
16885.1, 0.000179563, 1.94814e-06, 4.10366e-05, 0.501993, 0.177675, 0.0151788, 0.0112248, 0.243, 0.0506939, 1.141e-05
16887.3, 0.000179345, 1.94687e-06, 4.10019e-05, 0.501869, 0.177644, 0.0151729, 0.0112307, 0.243124, 0.0507249, 1.1416e-05
16889.4, 0.000179128, 1.94561e-06, 4.09672e-05, 0.501745, 0.177613, 0.0151669, 0.0112366, 0.243248, 0.050756, 1.1422e-05
16891.6, 0.000178911, 1.94434e-06, 4.09325e-05, 0.501622, 0.177582, 0.015161, 0.0112426, 0.243372, 0.0507871, 1.1428e-05
16893.8, 0.000178695, 1.94308e-06, 4.08979e-05, 0.501498, 0.177551, 0.015155, 0.0112485, 0.243496, 0.0508182, 1.1434e-05
16895.9, 0.000178479, 1.94182e-06, 4.08633e-05, 0.501374, 0.17752, 0.0151491, 0.0112545, 0.24362, 0.0508493, 1.144e-05
16898.1, 0.000178263, 1.94056e-06, 4.08287e-05, 0.50125, 0.177489, 0.0151431, 0.0112604, 0.243744, 0.0508804, 1.1446e-05
16900.3, 0.000178047, 1.93929e-06, 4.07942e-05, 0.501127, 0.177458, 0.0151372, 0.0112663, 0.243868, 0.0509115, 1.1452e-05
16902.4, 0.000177832, 1.93803e-06, 4.07596e-05, 0.501003, 0.177427, 0.0151313, 0.0112723, 0.243992, 0.0509426, 1.1458e-05
16904.6, 0.000177617, 1.93677e-06, 4.07252e-05, 0.500879, 0.177396, 0.0151253, 0.0112782, 0.244116, 0.0509737, 1.1464e-05
16906.7, 0.000177402, 1.93552e-06, 4.06907e-05, 0.500755, 0.177364, 0.0151194, 0.0112842, 0.24424, 0.0510049, 1.147e-05
16908.9, 0.000177188, 1.93426e-06, 4.06563e-05, 0.500632, 0.177333, 0.0151135, 0.0112901, 0.244364, 0.051036, 1.1476e-05
16911.1, 0.000176974, 1.933e-06, 4.06219e-05, 0.500508, 0.177302, 0.0151075, 0.011296, 0.244488, 0.0510671, 1.1482e-05
16913.2, 0.00017676, 1.93175e-06, 4.05876e-05, 0.500384, 0.177271, 0.0151016, 0.011302, 0.244612, 0.0510983, 1.1488e-05
16915.4, 0.000176546, 1.93049e-06, 4.05533e-05, 0.50026, 0.17724, 0.0150957, 0.0113079, 0.244736, 0.0511294, 1.1494e-05
16917.5, 0.000176333, 1.92924e-06, 4.0519e-05, 0.500137, 0.177209, 0.0150897, 0.0113138, 0.24486, 0.0511605, 1.15001e-05
16919.7, 0.00017612, 1.92798e-06, 4.04848e-05, 0.500013, 0.177178, 0.0150838, 0.0113197, 0.244984, 0.0511917, 1.15061e-05
16921.9, 0.000175908, 1.92673e-06, 4.04505e-05, 0.499889, 0.177147, 0.0150779, 0.0113257, 0.245108, 0.0512228, 1.15121e-05
16924, 0.000175695, 1.92548e-06, 4.04164e-05, 0.499766, 0.177115, 0.015072, 0.0113316, 0.245232, 0.051254, 1.15181e-05
16926.2, 0.000175483, 1.92423e-06, 4.03822e-05, 0.499642, 0.177084, 0.015066, 0.0113375, 0.245356, 0.0512852, 1.15241e-05
16928.3, 0.000175272, 1.92298e-06, 4.03481e-05, 0.499518, 0.177053, 0.0150601, 0.0113434, 0.24548, 0.0513163, 1.15301e-05
16930.5, 0.00017506, 1.92173e-06, 4.0314e-05, 0.499394, 0.177022, 0.0150542, 0.0113494, 0.245604, 0.0513475, 1.15361e-05
16932.7, 0.000174849, 1.92048e-06, 4.02799e-05, 0.499271, 0.176991, 0.0150483, 0.0113553, 0.245728, 0.0513787, 1.15421e-05
16934.8, 0.000174638, 1.91923e-06, 4.02459e-05, 0.499147, 0.17696, 0.0150424, 0.0113612, 0.245851, 0.0514099, 1.15481e-05
16937, 0.000174428, 1.91798e-06, 4.02119e-05, 0.499023, 0.176928, 0.0150364, 0.0113671, 0.245975, 0.0514411, 1.15541e-05
16939.1, 0.000174218, 1.91674e-06, 4.0178e-05, 0.4989, 0.176897, 0.0150305, 0.011373, 0.246099, 0.0514723, 1.15601e-05
16941.3, 0.000174008, 1.91549e-06, 4.0144e-05, 0.498776, 0.176866, 0.0150246, 0.011379, 0.246223, 0.0515035, 1.15661e-05
16943.4, 0.000173798, 1.91425e-06, 4.01102e-05, 0.498652, 0.176835, 0.0150187, 0.0113849, 0.246347, 0.0515347, 1.15721e-05
16945.6, 0.000173589, 1.91301e-06, 4.00763e-05, 0.498529, 0.176804, 0.0150128, 0.0113908, 0.246471, 0.0515659, 1.15781e-05
16947.8, 0.00017338, 1.91176e-06, 4.00425e-05, 0.498405, 0.176773, 0.0150069, 0.0113967, 0.246595, 0.0515971, 1.15841e-05
16949.9, 0.000173171, 1.91052e-06, 4.00087e-05, 0.498282, 0.176741, 0.0150009, 0.0114026, 0.246719, 0.0516283, 1.15901e-05
16952.1, 0.000172962, 1.90928e-06, 3.99749e-05, 0.498158, 0.17671, 0.014995, 0.0114085, 0.246842, 0.0516595, 1.15961e-05
16954.2, 0.000172754, 1.90804e-06, 3.99412e-05, 0.498034, 0.176679, 0.0149891, 0.0114144, 0.246966, 0.0516908, 1.16021e-05
16956.4, 0.000172546, 1.9068e-06, 3.99075e-05, 0.497911, 0.176648, 0.0149832, 0.0114203, 0.24709, 0.051722, 1.16081e-05
16958.5, 0.000172339, 1.90556e-06, 3.98738e-05, 0.497787, 0.176616, 0.0149773, 0.0114262, 0.247214, 0.0517532, 1.16141e-05
16960.7, 0.000172131, 1.90432e-06, 3.98401e-05, 0.497663, 0.176585, 0.0149714, 0.0114321, 0.247338, 0.0517845, 1.16201e-05
16962.8, 0.000171924, 1.90309e-06, 3.98065e-05, 0.49754, 0.176554, 0.0149655, 0.0114381, 0.247462, 0.0518157, 1.16261e-05
16965, 0.000171717, 1.90185e-06, 3.97729e-05, 0.497416, 0.176523, 0.0149596, 0.011444, 0.247585, 0.051847, 1.16321e-05
16967.2, 0.000171511, 1.90061e-06, 3.97394e-05, 0.497293, 0.176492, 0.0149537, 0.0114499, 0.247709, 0.0518782, 1.16381e-05
16969.3, 0.000171305, 1.89938e-06, 3.97059e-05, 0.497169, 0.17646, 0.0149478, 0.0114558, 0.247833, 0.0519095, 1.16441e-05
16971.5, 0.000171099, 1.89815e-06, 3.96724e-05, 0.497046, 0.176429, 0.0149419, 0.0114617, 0.247957, 0.0519408, 1.16501e-05
16973.6, 0.000170893, 1.89691e-06, 3.96389e-05, 0.496922, 0.176398, 0.014936, 0.0114676, 0.248081, 0.051972, 1.16561e-05
16975.8, 0.000170688, 1.89568e-06, 3.96055e-05, 0.496798, 0.176367, 0.0149301, 0.0114735, 0.248204, 0.0520033, 1.16621e-05
16977.9, 0.000170483, 1.89445e-06, 3.95721e-05, 0.496675, 0.176335, 0.0149242, 0.0114794, 0.248328, 0.0520346, 1.16681e-05
16980.1, 0.000170278, 1.89322e-06, 3.95388e-05, 0.496551, 0.176304, 0.0149183, 0.0114853, 0.248452, 0.0520659, 1.16741e-05
16982.2, 0.000170074, 1.89199e-06, 3.95054e-05, 0.496428, 0.176273, 0.0149124, 0.0114911, 0.248576, 0.0520972, 1.16801e-05
16984.4, 0.00016987, 1.89076e-06, 3.94722e-05, 0.496304, 0.176241, 0.0149065, 0.011497, 0.248699, 0.0521285, 1.16861e-05
16986.5, 0.000169666, 1.88953e-06, 3.94389e-05, 0.496181, 0.17621, 0.0149006, 0.0115029, 0.248823, 0.0521598, 1.16921e-05
16988.7, 0.000169462, 1.88831e-06, 3.94056e-05, 0.496057, 0.176179, 0.0148947, 0.0115088, 0.248947, 0.0521911, 1.16981e-05
16990.8, 0.000169259, 1.88708e-06, 3.93724e-05, 0.495934, 0.176148, 0.0148888, 0.0115147, 0.249071, 0.0522224, 1.17041e-05
16993, 0.000169056, 1.88585e-06, 3.93393e-05, 0.49581, 0.176116, 0.014883, 0.0115206, 0.249194, 0.0522537, 1.17101e-05
16995.1, 0.000168853, 1.88463e-06, 3.93061e-05, 0.495687, 0.176085, 0.0148771, 0.0115265, 0.249318, 0.052285, 1.17161e-05
16997.3, 0.00016865, 1.8834e-06, 3.9273e-05, 0.495563, 0.176054, 0.0148712, 0.0115324, 0.249442, 0.0523163, 1.17221e-05
16999.4, 0.000168448, 1.88218e-06, 3.92399e-05, 0.49544, 0.176022, 0.0148653, 0.0115383, 0.249566, 0.0523477, 1.17281e-05
17001.6, 0.000168246, 1.88096e-06, 3.92069e-05, 0.495316, 0.175991, 0.0148594, 0.0115441, 0.249689, 0.052379, 1.17341e-05
17003.7, 0.000168044, 1.87974e-06, 3.91739e-05, 0.495193, 0.17596, 0.0148535, 0.01155, 0.249813, 0.0524104, 1.17401e-05
17005.9, 0.000167843, 1.87852e-06, 3.91409e-05, 0.495069, 0.175928, 0.0148476, 0.0115559, 0.249937, 0.0524417, 1.17461e-05
17008, 0.000167642, 1.8773e-06, 3.91079e-05, 0.494946, 0.175897, 0.0148418, 0.0115618, 0.25006, 0.052473, 1.17521e-05
17010.2, 0.000167441, 1.87608e-06, 3.9075e-05, 0.494822, 0.175866, 0.0148359, 0.0115677, 0.250184, 0.0525044, 1.17581e-05
17012.3, 0.00016724, 1.87486e-06, 3.90421e-05, 0.494699, 0.175834, 0.01483, 0.0115735, 0.250308, 0.0525358, 1.17641e-05
17014.5, 0.00016704, 1.87364e-06, 3.90092e-05, 0.494575, 0.175803, 0.0148241, 0.0115794, 0.250431, 0.0525671, 1.17701e-05
17016.6, 0.00016684, 1.87242e-06, 3.89764e-05, 0.494452, 0.175772, 0.0148183, 0.0115853, 0.250555, 0.0525985, 1.17761e-05
17018.8, 0.00016664, 1.87121e-06, 3.89436e-05, 0.494328, 0.17574, 0.0148124, 0.0115912, 0.250679, 0.0526299, 1.17821e-05
17020.9, 0.000166441, 1.86999e-06, 3.89108e-05, 0.494205, 0.175709, 0.0148065, 0.011597, 0.250802, 0.0526612, 1.17881e-05
17023.1, 0.000166242, 1.86878e-06, 3.88781e-05, 0.494081, 0.175678, 0.0148006, 0.0116029, 0.250926, 0.0526926, 1.17941e-05
17025.2, 0.000166043, 1.86756e-06, 3.88453e-05, 0.493958, 0.175646, 0.0147948, 0.0116088, 0.25105, 0.052724, 1.18001e-05
17027.4, 0.000165844, 1.86635e-06, 3.88127e-05, 0.493835, 0.175615, 0.0147889, 0.0116147, 0.251173, 0.0527554, 1.18061e-05
17029.5, 0.000165646, 1.86514e-06, 3.878e-05, 0.493711, 0.175583, 0.014783, 0.0116205, 0.251297, 0.0527868, 1.18121e-05
17031.7, 0.000165448, 1.86393e-06, 3.87474e-05, 0.493588, 0.175552, 0.0147772, 0.0116264, 0.251421, 0.0528182, 1.18181e-05
17033.8, 0.00016525, 1.86272e-06, 3.87148e-05, 0.493464, 0.175521, 0.0147713, 0.0116323, 0.251544, 0.0528496, 1.18241e-05
17035.9, 0.000165052, 1.86151e-06, 3.86822e-05, 0.493341, 0.175489, 0.0147654, 0.0116381, 0.251668, 0.052881, 1.18301e-05
17038.1, 0.000164855, 1.8603e-06, 3.86497e-05, 0.493217, 0.175458, 0.0147596, 0.011644, 0.251791, 0.0529124, 1.18361e-05
17040.2, 0.000164658, 1.85909e-06, 3.86172e-05, 0.493094, 0.175427, 0.0147537, 0.0116499, 0.251915, 0.0529439, 1.18421e-05
17042.4, 0.000164461, 1.85788e-06, 3.85847e-05, 0.492971, 0.175395, 0.0147478, 0.0116557, 0.252039, 0.0529753, 1.18481e-05
17044.5, 0.000164265, 1.85667e-06, 3.85523e-05, 0.492847, 0.175364, 0.014742, 0.0116616, 0.252162, 0.0530067, 1.18541e-05
17046.7, 0.000164069, 1.85547e-06, 3.85199e-05, 0.492724, 0.175332, 0.0147361, 0.0116674, 0.252286, 0.0530382, 1.18601e-05
17048.8, 0.000163873, 1.85426e-06, 3.84875e-05, 0.492601, 0.175301, 0.0147303, 0.0116733, 0.252409, 0.0530696, 1.18661e-05
17051, 0.000163677, 1.85306e-06, 3.84551e-05, 0.492477, 0.175269, 0.0147244, 0.0116792, 0.252533, 0.053101, 1.18721e-05
17053.1, 0.000163482, 1.85185e-06, 3.84228e-05, 0.492354, 0.175238, 0.0147185, 0.011685, 0.252657, 0.0531325, 1.18781e-05
17055.2, 0.000163287, 1.85065e-06, 3.83905e-05, 0.49223, 0.175207, 0.0147127, 0.0116909, 0.25278, 0.0531639, 1.18841e-05
17057.4, 0.000163092, 1.84945e-06, 3.83582e-05, 0.492107, 0.175175, 0.0147068, 0.0116967, 0.252904, 0.0531954, 1.18901e-05
17059.5, 0.000162897, 1.84825e-06, 3.8326e-05, 0.491984, 0.175144, 0.014701, 0.0117026, 0.253027, 0.0532269, 1.18961e-05
17061.7, 0.000162703, 1.84705e-06, 3.82938e-05, 0.49186, 0.175112, 0.0146951, 0.0117084, 0.253151, 0.0532583, 1.19021e-05
17063.8, 0.000162509, 1.84585e-06, 3.82616e-05, 0.491737, 0.175081, 0.0146893, 0.0117143, 0.253274, 0.0532898, 1.19081e-05
17066, 0.000162315, 1.84465e-06, 3.82295e-05, 0.491614, 0.175049, 0.0146834, 0.0117201, 0.253398, 0.0533213, 1.19141e-05
17068.1, 0.000162121, 1.84345e-06, 3.81973e-05, 0.49149, 0.175018, 0.0146776, 0.011726, 0.253521, 0.0533528, 1.19201e-05
17070.2, 0.000161928, 1.84225e-06, 3.81653e-05, 0.491367, 0.174986, 0.0146717, 0.0117318, 0.253645, 0.0533843, 1.19261e-05
17072.4, 0.000161735, 1.84106e-06, 3.81332e-05, 0.491244, 0.174955, 0.0146659, 0.0117377, 0.253768, 0.0534158, 1.19321e-05
17074.5, 0.000161542, 1.83986e-06, 3.81012e-05, 0.491121, 0.174923, 0.01466, 0.0117435, 0.253892, 0.0534473, 1.19381e-05
17076.7, 0.00016135, 1.83867e-06, 3.80692e-05, 0.490997, 0.174892, 0.0146542, 0.0117493, 0.254015, 0.0534788, 1.19441e-05
17078.8, 0.000161158, 1.83747e-06, 3.80372e-05, 0.490874, 0.17486, 0.0146484, 0.0117552, 0.254139, 0.0535103, 1.19501e-05
17080.9, 0.000160966, 1.83628e-06, 3.80053e-05, 0.490751, 0.174829, 0.0146425, 0.011761, 0.254262, 0.0535418, 1.19561e-05
17083.1, 0.000160774, 1.83509e-06, 3.79733e-05, 0.490627, 0.174797, 0.0146367, 0.0117669, 0.254386, 0.0535733, 1.19621e-05
17085.2, 0.000160582, 1.83389e-06, 3.79415e-05, 0.490504, 0.174766, 0.0146308, 0.0117727, 0.254509, 0.0536048, 1.19681e-05
17087.4, 0.000160391, 1.8327e-06, 3.79096e-05, 0.490381, 0.174734, 0.014625, 0.0117785, 0.254633, 0.0536364, 1.19741e-05
17089.5, 0.0001602, 1.83151e-06, 3.78778e-05, 0.490258, 0.174703, 0.0146192, 0.0117844, 0.254756, 0.0536679, 1.19801e-05
17091.6, 0.00016001, 1.83032e-06, 3.7846e-05, 0.490134, 0.174671, 0.0146133, 0.0117902, 0.25488, 0.0536994, 1.19861e-05
17093.8, 0.000159819, 1.82913e-06, 3.78142e-05, 0.490011, 0.17464, 0.0146075, 0.011796, 0.255003, 0.053731, 1.19921e-05
17095.9, 0.000159629, 1.82794e-06, 3.77825e-05, 0.489888, 0.174608, 0.0146017, 0.0118019, 0.255127, 0.0537625, 1.19981e-05
17098.1, 0.000159439, 1.82676e-06, 3.77508e-05, 0.489765, 0.174577, 0.0145958, 0.0118077, 0.25525, 0.0537941, 1.20041e-05
17100.2, 0.00015925, 1.82557e-06, 3.77191e-05, 0.489641, 0.174545, 0.01459, 0.0118135, 0.255373, 0.0538256, 1.20101e-05
17102.3, 0.00015906, 1.82438e-06, 3.76874e-05, 0.489518, 0.174514, 0.0145842, 0.0118194, 0.255497, 0.0538572, 1.20161e-05
17104.5, 0.000158871, 1.8232e-06, 3.76558e-05, 0.489395, 0.174482, 0.0145784, 0.0118252, 0.25562, 0.0538887, 1.20221e-05
17106.6, 0.000158682, 1.82201e-06, 3.76242e-05, 0.489272, 0.174451, 0.0145725, 0.011831, 0.255744, 0.0539203, 1.20281e-05
17108.8, 0.000158494, 1.82083e-06, 3.75927e-05, 0.489149, 0.174419, 0.0145667, 0.0118368, 0.255867, 0.0539519, 1.20341e-05
17110.9, 0.000158305, 1.81965e-06, 3.75611e-05, 0.489025, 0.174387, 0.0145609, 0.0118427, 0.25599, 0.0539835, 1.204e-05
17113, 0.000158117, 1.81847e-06, 3.75296e-05, 0.488902, 0.174356, 0.0145551, 0.0118485, 0.256114, 0.0540151, 1.2046e-05
17115.2, 0.000157929, 1.81728e-06, 3.74981e-05, 0.488779, 0.174324, 0.0145492, 0.0118543, 0.256237, 0.0540466, 1.2052e-05
17117.3, 0.000157742, 1.8161e-06, 3.74667e-05, 0.488656, 0.174293, 0.0145434, 0.0118601, 0.256361, 0.0540782, 1.2058e-05
17119.4, 0.000157554, 1.81492e-06, 3.74353e-05, 0.488533, 0.174261, 0.0145376, 0.0118659, 0.256484, 0.0541098, 1.2064e-05
17121.6, 0.000157367, 1.81374e-06, 3.74039e-05, 0.488409, 0.17423, 0.0145318, 0.0118718, 0.256607, 0.0541414, 1.207e-05
17123.7, 0.000157181, 1.81257e-06, 3.73725e-05, 0.488286, 0.174198, 0.014526, 0.0118776, 0.256731, 0.0541731, 1.2076e-05
17125.8, 0.000156994, 1.81139e-06, 3.73412e-05, 0.488163, 0.174166, 0.0145202, 0.0118834, 0.256854, 0.0542047, 1.2082e-05
17128, 0.000156808, 1.81021e-06, 3.73099e-05, 0.48804, 0.174135, 0.0145143, 0.0118892, 0.256977, 0.0542363, 1.2088e-05
17130.1, 0.000156622, 1.80904e-06, 3.72786e-05, 0.487917, 0.174103, 0.0145085, 0.011895, 0.257101, 0.0542679, 1.2094e-05
17132.2, 0.000156436, 1.80786e-06, 3.72473e-05, 0.487794, 0.174072, 0.0145027, 0.0119008, 0.257224, 0.0542995, 1.21e-05
17134.4, 0.00015625, 1.80669e-06, 3.72161e-05, 0.487671, 0.17404, 0.0144969, 0.0119066, 0.257347, 0.0543312, 1.2106e-05
17136.5, 0.000156065, 1.80551e-06, 3.71849e-05, 0.487547, 0.174008, 0.0144911, 0.0119125, 0.257471, 0.0543628, 1.2112e-05
17138.7, 0.00015588, 1.80434e-06, 3.71538e-05, 0.487424, 0.173977, 0.0144853, 0.0119183, 0.257594, 0.0543944, 1.2118e-05
17140.8, 0.000155695, 1.80317e-06, 3.71226e-05, 0.487301, 0.173945, 0.0144795, 0.0119241, 0.257717, 0.0544261, 1.2124e-05
17142.9, 0.00015551, 1.80199e-06, 3.70915e-05, 0.487178, 0.173913, 0.0144737, 0.0119299, 0.257841, 0.0544577, 1.213e-05
17145.1, 0.000155326, 1.80082e-06, 3.70604e-05, 0.487055, 0.173882, 0.0144679, 0.0119357, 0.257964, 0.0544894, 1.2136e-05
17147.2, 0.000155142, 1.79965e-06, 3.70294e-05, 0.486932, 0.17385, 0.0144621, 0.0119415, 0.258087, 0.0545211, 1.2142e-05
17149.3, 0.000154958, 1.79848e-06, 3.69983e-05, 0.486809, 0.173819, 0.0144563, 0.0119473, 0.258211, 0.0545527, 1.2148e-05
17151.5, 0.000154775, 1.79731e-06, 3.69674e-05, 0.486686, 0.173787, 0.0144505, 0.0119531, 0.258334, 0.0545844, 1.2154e-05
17153.6, 0.000154591, 1.79615e-06, 3.69364e-05, 0.486563, 0.173755, 0.0144447, 0.0119589, 0.258457, 0.0546161, 1.21599e-05
17155.7, 0.000154408, 1.79498e-06, 3.69054e-05, 0.486439, 0.173724, 0.0144389, 0.0119647, 0.25858, 0.0546478, 1.21659e-05
17157.8, 0.000154225, 1.79381e-06, 3.68745e-05, 0.486316, 0.173692, 0.0144331, 0.0119705, 0.258704, 0.0546794, 1.21719e-05
17160, 0.000154043, 1.79265e-06, 3.68436e-05, 0.486193, 0.17366, 0.0144273, 0.0119763, 0.258827, 0.0547111, 1.21779e-05
17162.1, 0.00015386, 1.79148e-06, 3.68128e-05, 0.48607, 0.173629, 0.0144215, 0.0119821, 0.25895, 0.0547428, 1.21839e-05
17164.2, 0.000153678, 1.79032e-06, 3.6782e-05, 0.485947, 0.173597, 0.0144157, 0.0119879, 0.259073, 0.0547745, 1.21899e-05
17166.4, 0.000153496, 1.78915e-06, 3.67512e-05, 0.485824, 0.173565, 0.0144099, 0.0119937, 0.259197, 0.0548062, 1.21959e-05
17168.5, 0.000153315, 1.78799e-06, 3.67204e-05, 0.485701, 0.173533, 0.0144041, 0.0119994, 0.25932, 0.0548379, 1.22019e-05
17170.6, 0.000153133, 1.78683e-06, 3.66896e-05, 0.485578, 0.173502, 0.0143983, 0.0120052, 0.259443, 0.0548697, 1.22079e-05
17172.8, 0.000152952, 1.78567e-06, 3.66589e-05, 0.485455, 0.17347, 0.0143925, 0.012011, 0.259566, 0.0549014, 1.22139e-05
17174.9, 0.000152771, 1.78451e-06, 3.66282e-05, 0.485332, 0.173438, 0.0143867, 0.0120168, 0.25969, 0.0549331, 1.22199e-05
17177, 0.000152591, 1.78335e-06, 3.65976e-05, 0.485209, 0.173407, 0.0143809, 0.0120226, 0.259813, 0.0549648, 1.22259e-05
17179.2, 0.00015241, 1.78219e-06, 3.65669e-05, 0.485086, 0.173375, 0.0143752, 0.0120284, 0.259936, 0.0549966, 1.22319e-05
17181.3, 0.00015223, 1.78103e-06, 3.65363e-05, 0.484963, 0.173343, 0.0143694, 0.0120342, 0.260059, 0.0550283, 1.22379e-05
17183.4, 0.00015205, 1.77987e-06, 3.65057e-05, 0.48484, 0.173311, 0.0143636, 0.01204, 0.260182, 0.05506, 1.22439e-05
17185.5, 0.000151871, 1.77871e-06, 3.64752e-05, 0.484717, 0.17328, 0.0143578, 0.0120457, 0.260306, 0.0550918, 1.22498e-05
17187.7, 0.000151691, 1.77756e-06, 3.64447e-05, 0.484594, 0.173248, 0.014352, 0.0120515, 0.260429, 0.0551235, 1.22558e-05
17189.8, 0.000151512, 1.7764e-06, 3.64142e-05, 0.484471, 0.173216, 0.0143463, 0.0120573, 0.260552, 0.0551553, 1.22618e-05
17191.9, 0.000151333, 1.77525e-06, 3.63837e-05, 0.484348, 0.173185, 0.0143405, 0.0120631, 0.260675, 0.0551871, 1.22678e-05
17194.1, 0.000151154, 1.77409e-06, 3.63532e-05, 0.484225, 0.173153, 0.0143347, 0.0120688, 0.260798, 0.0552188, 1.22738e-05
17196.2, 0.000150976, 1.77294e-06, 3.63228e-05, 0.484102, 0.173121, 0.0143289, 0.0120746, 0.260921, 0.0552506, 1.22798e-05
17198.3, 0.000150798, 1.77179e-06, 3.62924e-05, 0.483979, 0.173089, 0.0143231, 0.0120804, 0.261044, 0.0552824, 1.22858e-05
17200.4, 0.000150619, 1.77063e-06, 3.62621e-05, 0.483856, 0.173057, 0.0143174, 0.0120862, 0.261168, 0.0553142, 1.22918e-05
17202.6, 0.000150442, 1.76948e-06, 3.62317e-05, 0.483733, 0.173026, 0.0143116, 0.0120919, 0.261291, 0.0553459, 1.22978e-05
17204.7, 0.000150264, 1.76833e-06, 3.62014e-05, 0.48361, 0.172994, 0.0143058, 0.0120977, 0.261414, 0.0553777, 1.23038e-05
17206.8, 0.000150087, 1.76718e-06, 3.61712e-05, 0.483487, 0.172962, 0.0143001, 0.0121035, 0.261537, 0.0554095, 1.23098e-05
17208.9, 0.00014991, 1.76603e-06, 3.61409e-05, 0.483365, 0.17293, 0.0142943, 0.0121092, 0.26166, 0.0554413, 1.23158e-05
17211.1, 0.000149733, 1.76489e-06, 3.61107e-05, 0.483242, 0.172899, 0.0142885, 0.012115, 0.261783, 0.0554731, 1.23218e-05
17213.2, 0.000149556, 1.76374e-06, 3.60805e-05, 0.483119, 0.172867, 0.0142828, 0.0121208, 0.261906, 0.0555049, 1.23277e-05
17215.3, 0.00014938, 1.76259e-06, 3.60503e-05, 0.482996, 0.172835, 0.014277, 0.0121265, 0.262029, 0.0555368, 1.23337e-05
17217.5, 0.000149204, 1.76144e-06, 3.60202e-05, 0.482873, 0.172803, 0.0142712, 0.0121323, 0.262152, 0.0555686, 1.23397e-05
17219.6, 0.000149028, 1.7603e-06, 3.599e-05, 0.48275, 0.172771, 0.0142655, 0.0121381, 0.262276, 0.0556004, 1.23457e-05
