T, N2, O2, NO, N, O, Ar, Ar+, N+, O+, e-
14645.1, 0.000304585, 1.48681e-06, 4.20277e-05, 0.561782, 0.162387, 0.00669646, 0.0017033, 0.113704, 0.0189855, 0.134393
14647.9, 0.000304009, 1.48539e-06, 4.19741e-05, 0.56159, 0.162344, 0.0066935, 0.0017051, 0.113804, 0.0190037, 0.134513
14650.7, 0.000303434, 1.48397e-06, 4.19207e-05, 0.561398, 0.1623, 0.00669054, 0.00170689, 0.113904, 0.0190219, 0.134632
14653.4, 0.00030286, 1.48256e-06, 4.18674e-05, 0.561205, 0.162257, 0.00668758, 0.00170868, 0.114003, 0.0190401, 0.134752
14656.2, 0.000302288, 1.48115e-06, 4.18141e-05, 0.561013, 0.162214, 0.00668462, 0.00171048, 0.114103, 0.0190583, 0.134872
14659, 0.000301717, 1.47974e-06, 4.1761e-05, 0.560821, 0.16217, 0.00668166, 0.00171227, 0.114202, 0.0190765, 0.134991
14661.8, 0.000301148, 1.47833e-06, 4.1708e-05, 0.560628, 0.162127, 0.0066787, 0.00171406, 0.114302, 0.0190948, 0.135111
14664.6, 0.00030058, 1.47692e-06, 4.1655e-05, 0.560436, 0.162084, 0.00667575, 0.00171585, 0.114401, 0.019113, 0.13523
14667.3, 0.000300014, 1.47552e-06, 4.16022e-05, 0.560244, 0.16204, 0.00667279, 0.00171765, 0.114501, 0.0191312, 0.13535
14670.1, 0.000299449, 1.47412e-06, 4.15494e-05, 0.560052, 0.161997, 0.00666983, 0.00171944, 0.1146, 0.0191494, 0.135469
14672.9, 0.000298885, 1.47272e-06, 4.14968e-05, 0.55986, 0.161954, 0.00666688, 0.00172123, 0.1147, 0.0191676, 0.135589
14675.7, 0.000298323, 1.47132e-06, 4.14442e-05, 0.559668, 0.16191, 0.00666392, 0.00172302, 0.114799, 0.0191858, 0.135708
14678.4, 0.000297763, 1.46993e-06, 4.13917e-05, 0.559476, 0.161867, 0.00666097, 0.00172481, 0.114899, 0.019204, 0.135827
14681.2, 0.000297203, 1.46853e-06, 4.13394e-05, 0.559284, 0.161824, 0.00665801, 0.0017266, 0.114998, 0.0192222, 0.135947
14684, 0.000296645, 1.46714e-06, 4.12871e-05, 0.559093, 0.161781, 0.00665506, 0.00172839, 0.115097, 0.0192404, 0.136066
14686.8, 0.000296089, 1.46575e-06, 4.12349e-05, 0.558901, 0.161737, 0.00665211, 0.00173018, 0.115197, 0.0192586, 0.136185
14689.5, 0.000295534, 1.46436e-06, 4.11828e-05, 0.558709, 0.161694, 0.00664916, 0.00173197, 0.115296, 0.0192768, 0.136305
14692.3, 0.00029498, 1.46298e-06, 4.11309e-05, 0.558517, 0.161651, 0.00664621, 0.00173376, 0.115395, 0.019295, 0.136424
14695.1, 0.000294428, 1.46159e-06, 4.1079e-05, 0.558326, 0.161608, 0.00664325, 0.00173555, 0.115494, 0.0193132, 0.136543
14697.8, 0.000293877, 1.46021e-06, 4.10272e-05, 0.558134, 0.161564, 0.0066403, 0.00173733, 0.115594, 0.0193314, 0.136662
14700.6, 0.000293327, 1.45883e-06, 4.09755e-05, 0.557943, 0.161521, 0.00663736, 0.00173912, 0.115693, 0.0193496, 0.136781
14703.3, 0.000292779, 1.45745e-06, 4.09238e-05, 0.557751, 0.161478, 0.00663441, 0.00174091, 0.115792, 0.0193678, 0.136901
14706.1, 0.000292232, 1.45608e-06, 4.08723e-05, 0.55756, 0.161435, 0.00663146, 0.0017427, 0.115891, 0.019386, 0.13702
14708.9, 0.000291687, 1.4547e-06, 4.08209e-05, 0.557368, 0.161391, 0.00662851, 0.00174448, 0.11599, 0.0194042, 0.137139
14711.6, 0.000291143, 1.45333e-06, 4.07696e-05, 0.557177, 0.161348, 0.00662556, 0.00174627, 0.116089, 0.0194224, 0.137258
14714.4, 0.0002906, 1.45196e-06, 4.07183e-05, 0.556986, 0.161305, 0.00662262, 0.00174805, 0.116188, 0.0194406, 0.137377
14717.1, 0.000290059, 1.45059e-06, 4.06672e-05, 0.556795, 0.161262, 0.00661967, 0.00174984, 0.116287, 0.0194588, 0.137496
14719.9, 0.000289519, 1.44923e-06, 4.06161e-05, 0.556603, 0.161219, 0.00661673, 0.00175163, 0.116386, 0.019477, 0.137615
14722.6, 0.00028898, 1.44786e-06, 4.05652e-05, 0.556412, 0.161176, 0.00661378, 0.00175341, 0.116485, 0.0194952, 0.137734
14725.4, 0.000288443, 1.4465e-06, 4.05143e-05, 0.556221, 0.161132, 0.00661084, 0.00175519, 0.116584, 0.0195133, 0.137853
14728.1, 0.000287907, 1.44514e-06, 4.04635e-05, 0.55603, 0.161089, 0.0066079, 0.00175698, 0.116683, 0.0195315, 0.137971
14730.9, 0.000287372, 1.44378e-06, 4.04128e-05, 0.555839, 0.161046, 0.00660495, 0.00175876, 0.116782, 0.0195497, 0.13809
14733.6, 0.000286839, 1.44243e-06, 4.03622e-05, 0.555648, 0.161003, 0.00660201, 0.00176055, 0.116881, 0.0195679, 0.138209
14736.4, 0.000286307, 1.44107e-06, 4.03117e-05, 0.555457, 0.16096, 0.00659907, 0.00176233, 0.116979, 0.0195861, 0.138328
14739.1, 0.000285776, 1.43972e-06, 4.02613e-05, 0.555266, 0.160917, 0.00659613, 0.00176411, 0.117078, 0.0196043, 0.138447
14741.9, 0.000285247, 1.43837e-06, 4.0211e-05, 0.555076, 0.160873, 0.00659319, 0.00176589, 0.117177, 0.0196225, 0.138565
14744.6, 0.000284718, 1.43702e-06, 4.01607e-05, 0.554885, 0.16083, 0.00659025, 0.00176768, 0.117276, 0.0196407, 0.138684
14747.4, 0.000284192, 1.43567e-06, 4.01106e-05, 0.554694, 0.160787, 0.00658731, 0.00176946, 0.117374, 0.0196589, 0.138803
14750.1, 0.000283666, 1.43433e-06, 4.00605e-05, 0.554504, 0.160744, 0.00658438, 0.00177124, 0.117473, 0.019677, 0.138921
14752.8, 0.000283142, 1.43298e-06, 4.00106e-05, 0.554313, 0.160701, 0.00658144, 0.00177302, 0.117572, 0.0196952, 0.13904
14755.6, 0.000282619, 1.43164e-06, 3.99607e-05, 0.554122, 0.160658, 0.0065785, 0.0017748, 0.11767, 0.0197134, 0.139159
14758.3, 0.000282097, 1.4303e-06, 3.99109e-05, 0.553932, 0.160615, 0.00657557, 0.00177658, 0.117769, 0.0197316, 0.139277
14761.1, 0.000281577, 1.42897e-06, 3.98612e-05, 0.553741, 0.160572, 0.00657263, 0.00177836, 0.117868, 0.0197498, 0.139396
14763.8, 0.000281058, 1.42763e-06, 3.98116e-05, 0.553551, 0.160529, 0.0065697, 0.00178014, 0.117966, 0.019768, 0.139514
14766.5, 0.00028054, 1.4263e-06, 3.9762e-05, 0.553361, 0.160486, 0.00656676, 0.00178192, 0.118065, 0.0197861, 0.139633
14769.3, 0.000280024, 1.42496e-06, 3.97126e-05, 0.55317, 0.160443, 0.00656383, 0.0017837, 0.118163, 0.0198043, 0.139751
14772, 0.000279508, 1.42363e-06, 3.96632e-05, 0.55298, 0.160399, 0.0065609, 0.00178548, 0.118261, 0.0198225, 0.139869
14774.7, 0.000278994, 1.42231e-06, 3.9614e-05, 0.55279, 0.160356, 0.00655797, 0.00178726, 0.11836, 0.0198407, 0.139988
14777.4, 0.000278482, 1.42098e-06, 3.95648e-05, 0.5526, 0.160313, 0.00655504, 0.00178903, 0.118458, 0.0198589, 0.140106
14780.2, 0.00027797, 1.41966e-06, 3.95157e-05, 0.55241, 0.16027, 0.0065521, 0.00179081, 0.118557, 0.019877, 0.140225
14782.9, 0.00027746, 1.41833e-06, 3.94667e-05, 0.552219, 0.160227, 0.00654917, 0.00179259, 0.118655, 0.0198952, 0.140343
14785.6, 0.000276951, 1.41701e-06, 3.94178e-05, 0.552029, 0.160184, 0.00654625, 0.00179436, 0.118753, 0.0199134, 0.140461
14788.3, 0.000276443, 1.41569e-06, 3.9369e-05, 0.551839, 0.160141, 0.00654332, 0.00179614, 0.118852, 0.0199316, 0.140579
14791.1, 0.000275937, 1.41438e-06, 3.93202e-05, 0.55165, 0.160098, 0.00654039, 0.00179792, 0.11895, 0.0199498, 0.140698
14793.8, 0.000275431, 1.41306e-06, 3.92716e-05, 0.55146, 0.160055, 0.00653746, 0.00179969, 0.119048, 0.0199679, 0.140816
14796.5, 0.000274927, 1.41175e-06, 3.9223e-05, 0.55127, 0.160012, 0.00653454, 0.00180147, 0.119146, 0.0199861, 0.140934
14799.2, 0.000274425, 1.41044e-06, 3.91745e-05, 0.55108, 0.159969, 0.00653161, 0.00180324, 0.119244, 0.0200043, 0.141052
14801.9, 0.000273923, 1.40913e-06, 3.91261e-05, 0.55089, 0.159926, 0.00652868, 0.00180502, 0.119343, 0.0200224, 0.14117
14804.7, 0.000273423, 1.40782e-06, 3.90778e-05, 0.550701, 0.159883, 0.00652576, 0.00180679, 0.119441, 0.0200406, 0.141288
14807.4, 0.000272923, 1.40651e-06, 3.90296e-05, 0.550511, 0.15984, 0.00652284, 0.00180856, 0.119539, 0.0200588, 0.141406
14810.1, 0.000272425, 1.40521e-06, 3.89814e-05, 0.550321, 0.159797, 0.00651991, 0.00181034, 0.119637, 0.020077, 0.141524
14812.8, 0.000271929, 1.40391e-06, 3.89333e-05, 0.550132, 0.159755, 0.00651699, 0.00181211, 0.119735, 0.0200951, 0.141642
14815.5, 0.000271433, 1.4026e-06, 3.88854e-05, 0.549942, 0.159712, 0.00651407, 0.00181388, 0.119833, 0.0201133, 0.14176
14818.2, 0.000270939, 1.40131e-06, 3.88375e-05, 0.549753, 0.159669, 0.00651115, 0.00181565, 0.119931, 0.0201315, 0.141878
14820.9, 0.000270445, 1.40001e-06, 3.87897e-05, 0.549564, 0.159626, 0.00650823, 0.00181743, 0.120029, 0.0201496, 0.141996
14823.6, 0.000269954, 1.39871e-06, 3.87419e-05, 0.549374, 0.159583, 0.00650531, 0.0018192, 0.120127, 0.0201678, 0.142114
14826.3, 0.000269463, 1.39742e-06, 3.86943e-05, 0.549185, 0.15954, 0.00650239, 0.00182097, 0.120225, 0.020186, 0.142232
14829, 0.000268973, 1.39613e-06, 3.86467e-05, 0.548996, 0.159497, 0.00649947, 0.00182274, 0.120323, 0.0202041, 0.142349
14831.7, 0.000268485, 1.39484e-06, 3.85992e-05, 0.548806, 0.159454, 0.00649655, 0.00182451, 0.12042, 0.0202223, 0.142467
14834.5, 0.000267997, 1.39355e-06, 3.85518e-05, 0.548617, 0.159411, 0.00649363, 0.00182628, 0.120518, 0.0202405, 0.142585
14837.2, 0.000267511, 1.39226e-06, 3.85045e-05, 0.548428, 0.159368, 0.00649072, 0.00182805, 0.120616, 0.0202586, 0.142703
14839.9, 0.000267026, 1.39098e-06, 3.84573e-05, 0.548239, 0.159325, 0.0064878, 0.00182982, 0.120714, 0.0202768, 0.14282
14842.6, 0.000266543, 1.3897e-06, 3.84101e-05, 0.54805, 0.159283, 0.00648489, 0.00183159, 0.120812, 0.0202949, 0.142938
14845.3, 0.00026606, 1.38841e-06, 3.83631e-05, 0.547861, 0.15924, 0.00648197, 0.00183336, 0.120909, 0.0203131, 0.143056
14847.9, 0.000265579, 1.38713e-06, 3.83161e-05, 0.547672, 0.159197, 0.00647906, 0.00183512, 0.121007, 0.0203313, 0.143173
14850.6, 0.000265098, 1.38586e-06, 3.82692e-05, 0.547483, 0.159154, 0.00647614, 0.00183689, 0.121105, 0.0203494, 0.143291
14853.3, 0.000264619, 1.38458e-06, 3.82224e-05, 0.547295, 0.159111, 0.00647323, 0.00183866, 0.121202, 0.0203676, 0.143408
14856, 0.000264141, 1.38331e-06, 3.81756e-05, 0.547106, 0.159068, 0.00647032, 0.00184042, 0.1213, 0.0203857, 0.143526
14858.7, 0.000263664, 1.38203e-06, 3.81289e-05, 0.546917, 0.159025, 0.00646741, 0.00184219, 0.121397, 0.0204039, 0.143643
14861.4, 0.000263189, 1.38076e-06, 3.80824e-05, 0.546728, 0.158983, 0.0064645, 0.00184396, 0.121495, 0.0204221, 0.143761
14864.1, 0.000262714, 1.37949e-06, 3.80359e-05, 0.54654, 0.15894, 0.00646159, 0.00184572, 0.121592, 0.0204402, 0.143878
14866.8, 0.000262241, 1.37823e-06, 3.79894e-05, 0.546351, 0.158897, 0.00645868, 0.00184749, 0.12169, 0.0204584, 0.143996
14869.5, 0.000261768, 1.37696e-06, 3.79431e-05, 0.546163, 0.158854, 0.00645577, 0.00184925, 0.121787, 0.0204765, 0.144113
14872.2, 0.000261297, 1.3757e-06, 3.78968e-05, 0.545974, 0.158811, 0.00645286, 0.00185102, 0.121885, 0.0204947, 0.14423
14874.9, 0.000260827, 1.37443e-06, 3.78506e-05, 0.545786, 0.158769, 0.00644996, 0.00185278, 0.121982, 0.0205128, 0.144348
14877.5, 0.000260358, 1.37317e-06, 3.78045e-05, 0.545598, 0.158726, 0.00644705, 0.00185454, 0.12208, 0.020531, 0.144465
14880.2, 0.00025989, 1.37192e-06, 3.77585e-05, 0.545409, 0.158683, 0.00644414, 0.00185631, 0.122177, 0.0205491, 0.144582
14882.9, 0.000259423, 1.37066e-06, 3.77126e-05, 0.545221, 0.15864, 0.00644124, 0.00185807, 0.122274, 0.0205673, 0.1447
14885.6, 0.000258958, 1.3694e-06, 3.76667e-05, 0.545033, 0.158597, 0.00643834, 0.00185983, 0.122371, 0.0205854, 0.144817
14888.3, 0.000258493, 1.36815e-06, 3.76209e-05, 0.544845, 0.158555, 0.00643543, 0.00186159, 0.122469, 0.0206036, 0.144934
14891, 0.00025803, 1.3669e-06, 3.75752e-05, 0.544656, 0.158512, 0.00643253, 0.00186336, 0.122566, 0.0206217, 0.145051
14893.6, 0.000257568, 1.36565e-06, 3.75296e-05, 0.544468, 0.158469, 0.00642963, 0.00186512, 0.122663, 0.0206399, 0.145168
14896.3, 0.000257106, 1.3644e-06, 3.7484e-05, 0.54428, 0.158426, 0.00642673, 0.00186688, 0.12276, 0.020658, 0.145285
14899, 0.000256646, 1.36315e-06, 3.74385e-05, 0.544092, 0.158384, 0.00642382, 0.00186864, 0.122858, 0.0206762, 0.145402
14901.7, 0.000256187, 1.36191e-06, 3.73931e-05, 0.543904, 0.158341, 0.00642092, 0.0018704, 0.122955, 0.0206943, 0.145519
14904.3, 0.000255729, 1.36066e-06, 3.73478e-05, 0.543716, 0.158298, 0.00641803, 0.00187216, 0.123052, 0.0207125, 0.145636
14907, 0.000255272, 1.35942e-06, 3.73026e-05, 0.543529, 0.158256, 0.00641513, 0.00187392, 0.123149, 0.0207306, 0.145753
14909.7, 0.000254816, 1.35818e-06, 3.72574e-05, 0.543341, 0.158213, 0.00641223, 0.00187568, 0.123246, 0.0207488, 0.14587
14912.3, 0.000254362, 1.35694e-06, 3.72123e-05, 0.543153, 0.15817, 0.00640933, 0.00187743, 0.123343, 0.0207669, 0.145987
14915, 0.000253908, 1.3557e-06, 3.71673e-05, 0.542965, 0.158128, 0.00640643, 0.00187919, 0.12344, 0.020785, 0.146104
14917.7, 0.000253455, 1.35447e-06, 3.71223e-05, 0.542778, 0.158085, 0.00640354, 0.00188095, 0.123537, 0.0208032, 0.146221
14920.3, 0.000253004, 1.35323e-06, 3.70775e-05, 0.54259, 0.158042, 0.00640064, 0.00188271, 0.123634, 0.0208213, 0.146338
14923, 0.000252553, 1.352e-06, 3.70327e-05, 0.542403, 0.158, 0.00639775, 0.00188446, 0.123731, 0.0208395, 0.146455
14925.7, 0.000252104, 1.35077e-06, 3.6988e-05, 0.542215, 0.157957, 0.00639486, 0.00188622, 0.123828, 0.0208576, 0.146571
14928.3, 0.000251656, 1.34954e-06, 3.69433e-05, 0.542028, 0.157914, 0.00639196, 0.00188798, 0.123924, 0.0208757, 0.146688
14931, 0.000251208, 1.34832e-06, 3.68988e-05, 0.54184, 0.157872, 0.00638907, 0.00188973, 0.124021, 0.0208939, 0.146805
14933.7, 0.000250762, 1.34709e-06, 3.68543e-05, 0.541653, 0.157829, 0.00638618, 0.00189149, 0.124118, 0.020912, 0.146921
14936.3, 0.000250317, 1.34587e-06, 3.68099e-05, 0.541466, 0.157786, 0.00638329, 0.00189324, 0.124215, 0.0209301, 0.147038
14939, 0.000249872, 1.34464e-06, 3.67655e-05, 0.541278, 0.157744, 0.0063804, 0.001895, 0.124311, 0.0209483, 0.147155
14941.6, 0.000249429, 1.34342e-06, 3.67213e-05, 0.541091, 0.157701, 0.00637751, 0.00189675, 0.124408, 0.0209664, 0.147271
14944.3, 0.000248987, 1.3422e-06, 3.66771e-05, 0.540904, 0.157658, 0.00637462, 0.0018985, 0.124505, 0.0209845, 0.147388
14947, 0.000248546, 1.34099e-06, 3.6633e-05, 0.540717, 0.157616, 0.00637173, 0.00190026, 0.124602, 0.0210027, 0.147504
14949.6, 0.000248106, 1.33977e-06, 3.65889e-05, 0.54053, 0.157573, 0.00636884, 0.00190201, 0.124698, 0.0210208, 0.147621
14952.3, 0.000247667, 1.33856e-06, 3.6545e-05, 0.540343, 0.157531, 0.00636596, 0.00190376, 0.124795, 0.0210389, 0.147737
14954.9, 0.000247229, 1.33734e-06, 3.65011e-05, 0.540156, 0.157488, 0.00636307, 0.00190551, 0.124891, 0.0210571, 0.147854
14957.6, 0.000246792, 1.33613e-06, 3.64573e-05, 0.539969, 0.157445, 0.00636018, 0.00190726, 0.124988, 0.0210752, 0.14797
14960.2, 0.000246356, 1.33492e-06, 3.64135e-05, 0.539782, 0.157403, 0.0063573, 0.00190901, 0.125084, 0.0210933, 0.148087
14962.9, 0.000245921, 1.33371e-06, 3.63699e-05, 0.539595, 0.15736, 0.00635442, 0.00191076, 0.125181, 0.0211115, 0.148203
14965.5, 0.000245487, 1.33251e-06, 3.63263e-05, 0.539409, 0.157318, 0.00635153, 0.00191252, 0.125277, 0.0211296, 0.148319
14968.2, 0.000245054, 1.3313e-06, 3.62827e-05, 0.539222, 0.157275, 0.00634865, 0.00191426, 0.125374, 0.0211477, 0.148436
14970.8, 0.000244622, 1.3301e-06, 3.62393e-05, 0.539035, 0.157233, 0.00634577, 0.00191601, 0.12547, 0.0211658, 0.148552
14973.5, 0.000244191, 1.3289e-06, 3.61959e-05, 0.538849, 0.15719, 0.00634289, 0.00191776, 0.125567, 0.021184, 0.148668
14976.1, 0.000243761, 1.3277e-06, 3.61526e-05, 0.538662, 0.157148, 0.00634001, 0.00191951, 0.125663, 0.0212021, 0.148785
14978.7, 0.000243332, 1.3265e-06, 3.61094e-05, 0.538476, 0.157105, 0.00633713, 0.00192126, 0.125759, 0.0212202, 0.148901
14981.4, 0.000242904, 1.3253e-06, 3.60662e-05, 0.538289, 0.157063, 0.00633425, 0.00192301, 0.125856, 0.0212383, 0.149017
14984, 0.000242477, 1.32411e-06, 3.60231e-05, 0.538103, 0.15702, 0.00633137, 0.00192475, 0.125952, 0.0212565, 0.149133
14986.7, 0.000242051, 1.32291e-06, 3.59801e-05, 0.537916, 0.156978, 0.00632849, 0.0019265, 0.126048, 0.0212746, 0.149249
14989.3, 0.000241626, 1.32172e-06, 3.59371e-05, 0.53773, 0.156935, 0.00632562, 0.00192825, 0.126144, 0.0212927, 0.149365
14991.9, 0.000241202, 1.32053e-06, 3.58943e-05, 0.537544, 0.156893, 0.00632274, 0.00192999, 0.12624, 0.0213108, 0.149481
14994.6, 0.000240779, 1.31934e-06, 3.58515e-05, 0.537357, 0.15685, 0.00631986, 0.00193174, 0.126337, 0.0213289, 0.149597
14997.2, 0.000240357, 1.31815e-06, 3.58087e-05, 0.537171, 0.156808, 0.00631699, 0.00193348, 0.126433, 0.0213471, 0.149713
14999.8, 0.000239936, 1.31697e-06, 3.57661e-05, 0.536985, 0.156765, 0.00631412, 0.00193523, 0.126529, 0.0213652, 0.149829
15002.5, 0.000239515, 1.31578e-06, 3.57235e-05, 0.536799, 0.156723, 0.00631124, 0.00193697, 0.126625, 0.0213833, 0.149945
15005.1, 0.000239096, 1.3146e-06, 3.56809e-05, 0.536613, 0.15668, 0.00630837, 0.00193872, 0.126721, 0.0214014, 0.150061
15007.7, 0.000238678, 1.31342e-06, 3.56385e-05, 0.536427, 0.156638, 0.0063055, 0.00194046, 0.126817, 0.0214195, 0.150177
15010.4, 0.000238261, 1.31224e-06, 3.55961e-05, 0.536241, 0.156595, 0.00630263, 0.0019422, 0.126913, 0.0214376, 0.150293
15013, 0.000237844, 1.31106e-06, 3.55538e-05, 0.536055, 0.156553, 0.00629976, 0.00194394, 0.127009, 0.0214558, 0.150409
15015.6, 0.000237429, 1.30988e-06, 3.55115e-05, 0.535869, 0.156511, 0.00629689, 0.00194569, 0.127105, 0.0214739, 0.150524
15018.3, 0.000237015, 1.30871e-06, 3.54694e-05, 0.535684, 0.156468, 0.00629402, 0.00194743, 0.127201, 0.021492, 0.15064
15020.9, 0.000236601, 1.30753e-06, 3.54273e-05, 0.535498, 0.156426, 0.00629115, 0.00194917, 0.127297, 0.0215101, 0.150756
15023.5, 0.000236188, 1.30636e-06, 3.53852e-05, 0.535312, 0.156383, 0.00628828, 0.00195091, 0.127392, 0.0215282, 0.150872
15026.1, 0.000235777, 1.30519e-06, 3.53433e-05, 0.535127, 0.156341, 0.00628542, 0.00195265, 0.127488, 0.0215463, 0.150987
15028.8, 0.000235366, 1.30402e-06, 3.53014e-05, 0.534941, 0.156299, 0.00628255, 0.00195439, 0.127584, 0.0215644, 0.151103
15031.4, 0.000234956, 1.30285e-06, 3.52595e-05, 0.534755, 0.156256, 0.00627969, 0.00195613, 0.12768, 0.0215825, 0.151219
15034, 0.000234548, 1.30169e-06, 3.52178e-05, 0.53457, 0.156214, 0.00627682, 0.00195787, 0.127776, 0.0216006, 0.151334
15036.6, 0.00023414, 1.30052e-06, 3.51761e-05, 0.534385, 0.156171, 0.00627396, 0.00195961, 0.127871, 0.0216187, 0.15145
15039.2, 0.000233733, 1.29936e-06, 3.51345e-05, 0.534199, 0.156129, 0.00627109, 0.00196134, 0.127967, 0.0216369, 0.151565
15041.9, 0.000233327, 1.2982e-06, 3.50929e-05, 0.534014, 0.156087, 0.00626823, 0.00196308, 0.128063, 0.021655, 0.151681
15044.5, 0.000232922, 1.29704e-06, 3.50514e-05, 0.533829, 0.156044, 0.00626537, 0.00196482, 0.128158, 0.0216731, 0.151796
15047.1, 0.000232518, 1.29588e-06, 3.501e-05, 0.533643, 0.156002, 0.00626251, 0.00196656, 0.128254, 0.0216912, 0.151912
15049.7, 0.000232114, 1.29472e-06, 3.49686e-05, 0.533458, 0.15596, 0.00625965, 0.00196829, 0.12835, 0.0217093, 0.152027
15052.3, 0.000231712, 1.29357e-06, 3.49273e-05, 0.533273, 0.155917, 0.00625679, 0.00197003, 0.128445, 0.0217274, 0.152142
15054.9, 0.00023131, 1.29241e-06, 3.48861e-05, 0.533088, 0.155875, 0.00625393, 0.00197176, 0.128541, 0.0217455, 0.152258
15057.5, 0.00023091, 1.29126e-06, 3.4845e-05, 0.532903, 0.155833, 0.00625107, 0.0019735, 0.128636, 0.0217636, 0.152373
15060.2, 0.00023051, 1.29011e-06, 3.48039e-05, 0.532718, 0.15579, 0.00624822, 0.00197523, 0.128732, 0.0217817, 0.152488
15062.8, 0.000230112, 1.28896e-06, 3.47629e-05, 0.532533, 0.155748, 0.00624536, 0.00197697, 0.128827, 0.0217998, 0.152604
15065.4, 0.000229714, 1.28781e-06, 3.47219e-05, 0.532348, 0.155706, 0.0062425, 0.0019787, 0.128922, 0.0218179, 0.152719
15068, 0.000229317, 1.28666e-06, 3.4681e-05, 0.532163, 0.155664, 0.00623965, 0.00198043, 0.129018, 0.021836, 0.152834
15070.6, 0.000228921, 1.28552e-06, 3.46402e-05, 0.531978, 0.155621, 0.00623679, 0.00198217, 0.129113, 0.0218541, 0.152949
15073.2, 0.000228526, 1.28437e-06, 3.45995e-05, 0.531794, 0.155579, 0.00623394, 0.0019839, 0.129208, 0.0218722, 0.153065
15075.8, 0.000228131, 1.28323e-06, 3.45588e-05, 0.531609, 0.155537, 0.00623109, 0.00198563, 0.129304, 0.0218903, 0.15318
15078.4, 0.000227738, 1.28209e-06, 3.45182e-05, 0.531424, 0.155495, 0.00622824, 0.00198736, 0.129399, 0.0219083, 0.153295
15081, 0.000227346, 1.28095e-06, 3.44776e-05, 0.53124, 0.155452, 0.00622538, 0.00198909, 0.129494, 0.0219264, 0.15341
15083.6, 0.000226954, 1.27981e-06, 3.44371e-05, 0.531055, 0.15541, 0.00622253, 0.00199082, 0.12959, 0.0219445, 0.153525
15086.2, 0.000226563, 1.27867e-06, 3.43967e-05, 0.530871, 0.155368, 0.00621968, 0.00199255, 0.129685, 0.0219626, 0.15364
15088.8, 0.000226173, 1.27754e-06, 3.43563e-05, 0.530686, 0.155326, 0.00621683, 0.00199428, 0.12978, 0.0219807, 0.153755
15091.4, 0.000225784, 1.2764e-06, 3.4316e-05, 0.530502, 0.155283, 0.00621399, 0.00199601, 0.129875, 0.0219988, 0.15387
15094, 0.000225396, 1.27527e-06, 3.42758e-05, 0.530317, 0.155241, 0.00621114, 0.00199774, 0.12997, 0.0220169, 0.153985
15096.6, 0.000225009, 1.27414e-06, 3.42356e-05, 0.530133, 0.155199, 0.00620829, 0.00199947, 0.130065, 0.022035, 0.1541
15099.2, 0.000224623, 1.27301e-06, 3.41955e-05, 0.529949, 0.155157, 0.00620545, 0.0020012, 0.13016, 0.0220531, 0.154215
15101.8, 0.000224237, 1.27188e-06, 3.41555e-05, 0.529764, 0.155115, 0.0062026, 0.00200292, 0.130255, 0.0220712, 0.154329
15104.4, 0.000223852, 1.27075e-06, 3.41155e-05, 0.52958, 0.155072, 0.00619976, 0.00200465, 0.13035, 0.0220893, 0.154444
15107, 0.000223469, 1.26963e-06, 3.40756e-05, 0.529396, 0.15503, 0.00619691, 0.00200638, 0.130445, 0.0221073, 0.154559
15109.6, 0.000223086, 1.2685e-06, 3.40358e-05, 0.529212, 0.154988, 0.00619407, 0.0020081, 0.13054, 0.0221254, 0.154674
15112.2, 0.000222704, 1.26738e-06, 3.3996e-05, 0.529028, 0.154946, 0.00619123, 0.00200983, 0.130635, 0.0221435, 0.154788
15114.8, 0.000222322, 1.26626e-06, 3.39563e-05, 0.528844, 0.154904, 0.00618838, 0.00201155, 0.13073, 0.0221616, 0.154903
15117.4, 0.000221942, 1.26514e-06, 3.39166e-05, 0.52866, 0.154862, 0.00618554, 0.00201328, 0.130825, 0.0221797, 0.155018
15119.9, 0.000221562, 1.26402e-06, 3.38771e-05, 0.528476, 0.154819, 0.0061827, 0.002015, 0.13092, 0.0221978, 0.155132
15122.5, 0.000221184, 1.2629e-06, 3.38375e-05, 0.528293, 0.154777, 0.00617986, 0.00201673, 0.131014, 0.0222158, 0.155247
15125.1, 0.000220806, 1.26179e-06, 3.37981e-05, 0.528109, 0.154735, 0.00617702, 0.00201845, 0.131109, 0.0222339, 0.155362
15127.7, 0.000220429, 1.26067e-06, 3.37587e-05, 0.527925, 0.154693, 0.00617419, 0.00202017, 0.131204, 0.022252, 0.155476
15130.3, 0.000220053, 1.25956e-06, 3.37193e-05, 0.527741, 0.154651, 0.00617135, 0.00202189, 0.131299, 0.0222701, 0.155591
15132.9, 0.000219677, 1.25845e-06, 3.36801e-05, 0.527558, 0.154609, 0.00616851, 0.00202362, 0.131393, 0.0222882, 0.155705
15135.5, 0.000219303, 1.25734e-06, 3.36409e-05, 0.527374, 0.154567, 0.00616568, 0.00202534, 0.131488, 0.0223062, 0.15582
15138, 0.000218929, 1.25623e-06, 3.36017e-05, 0.527191, 0.154525, 0.00616284, 0.00202706, 0.131583, 0.0223243, 0.155934
15140.6, 0.000218556, 1.25512e-06, 3.35626e-05, 0.527007, 0.154482, 0.00616001, 0.00202878, 0.131677, 0.0223424, 0.156049
15143.2, 0.000218184, 1.25402e-06, 3.35236e-05, 0.526824, 0.15444, 0.00615717, 0.0020305, 0.131772, 0.0223605, 0.156163
